Plate Map,UTSW Plate Map,MoleculeID,Sample ID,Well,Human Readable Name,Concentration,Concentration units,Volume,Preparer,Date Prepared,Notes
SP60002,UTSW_656,SW220711-1,SNF054-1,F03,SW220711-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220727-1,SNF054-2,F04,SW220727-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220743-1,SNF054-3,F05,SW220743-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220759-1,SNF054-4,F06,SW220759-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220775-1,SNF054-5,F07,SW220775-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220791-1,SNF054-6,F08,SW220791-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220807-1,SNF054-7,F09,SW220807-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220823-1,SNF054-8,F10,SW220823-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220839-1,SNF054-9,F11,SW220839-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220855-1,SNF054-10,F12,SW220855-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220712-1,SNF054-11,G03,SW220712-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220728-1,SNF054-12,G04,SW220728-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220744-1,SNF054-13,G05,SW220744-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220760-1,SNF054-14,G06,SW220760-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220776-1,SNF054-15,G07,SW220776-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220792-1,SNF054-16,G08,SW220792-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220808-1,SNF054-17,G09,SW220808-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220824-1,SNF054-18,G10,SW220824-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220840-1,SNF054-19,G11,SW220840-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220856-1,SNF054-20,G12,SW220856-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220713-1,SNF055-1,H03,SW220713-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220729-1,SNF055-2,H04,SW220729-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220745-1,SNF055-3,H05,SW220745-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220761-1,SNF055-4,H06,SW220761-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220777-1,SNF055-5,H07,SW220777-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220793-1,SNF055-6,H08,SW220793-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220809-1,SNF055-7,H09,SW220809-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220825-1,SNF055-8,H10,SW220825-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220841-1,SNF055-9,H11,SW220841-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220857-1,SNF055-10,H12,SW220857-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220714-1,SNF055-11,I03,SW220714-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220730-1,SNF055-12,I04,SW220730-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220746-1,SNF055-13,I05,SW220746-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220762-1,SNF055-14,I06,SW220762-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220778-1,SNF055-15,I07,SW220778-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220794-1,SNF055-16,I08,SW220794-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220810-1,SNF055-17,I09,SW220810-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220826-1,SNF055-18,I10,SW220826-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220842-1,SNF055-19,I11,SW220842-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220858-1,SNF055-20,I12,SW220858-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220715-1,SNF056-1,J03,SW220715-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220731-1,SNF056-2,J04,SW220731-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220747-1,SNF056-3,J05,SW220747-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220763-1,SNF056-4,J06,SW220763-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220779-1,SNF056-5,J07,SW220779-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220795-1,SNF056-6,J08,SW220795-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220811-1,SNF056-7,J09,SW220811-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220827-1,SNF056-8,J10,SW220827-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220843-1,SNF056-9,J11,SW220843-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220859-1,SNF056-10,J12,SW220859-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220716-1,SNF056-11,K03,SW220716-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220732-1,SNF056-12,K04,SW220732-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220748-1,SNF056-13,K05,SW220748-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220764-1,SNF056-14,K06,SW220764-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220780-1,SNF056-15,K07,SW220780-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220796-1,SNF056-16,K08,SW220796-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220812-1,SNF056-17,K09,SW220812-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220828-1,SNF056-18,K10,SW220828-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220844-1,SNF056-19,K11,SW220844-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220860-1,SNF056-20,K12,SW220860-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220717-1,SNF057-1,L03,SW220717-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220733-1,SNF057-2,L04,SW220733-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220749-1,SNF057-3,L05,SW220749-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220765-1,SNF057-4,L06,SW220765-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220781-1,SNF057-5,L07,SW220781-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220797-1,SNF057-6,L08,SW220797-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220813-1,SNF057-7,L09,SW220813-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220829-1,SNF057-8,L10,SW220829-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220845-1,SNF057-9,L11,SW220845-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220861-1,SNF057-10,L12,SW220861-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220718-1,SNF057-11,M03,SW220718-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220734-1,SNF057-12,M04,SW220734-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220750-1,SNF057-13,M05,SW220750-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220766-1,SNF057-14,M06,SW220766-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220782-1,SNF057-15,M07,SW220782-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220798-1,SNF057-16,M08,SW220798-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220814-1,SNF057-17,M09,SW220814-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220830-1,SNF057-18,M10,SW220830-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220846-1,SNF057-19,M11,SW220846-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220862-1,SNF057-20,M12,SW220862-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220719-1,SNF059-1,N03,SW220719-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220735-1,SNF059-2,N04,SW220735-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220751-1,SNF059-3,N05,SW220751-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220767-1,SNF059-4,N06,SW220767-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220783-1,SNF059-5,N07,SW220783-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220799-1,SNF059-6,N08,SW220799-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220815-1,SNF059-7,N09,SW220815-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220831-1,SNF059-8,N10,SW220831-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220847-1,SNF059-9,N11,SW220847-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220863-1,SNF059-10,N12,SW220863-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220720-1,SNF059-11,O03,SW220720-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220736-1,SNF059-12,O04,SW220736-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220752-1,SNF059-13,O05,SW220752-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220768-1,SNF059-14,O06,SW220768-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220784-1,SNF059-15,O07,SW220784-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220800-1,SNF059-16,O08,SW220800-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220816-1,SNF059-17,O09,SW220816-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220832-1,SNF059-18,O10,SW220832-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220848-1,SNF059-19,O11,SW220848-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220864-1,SNF059-20,O12,SW220864-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220721-1,SNF060-1,P03,SW220721-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220737-1,SNF060-2,P04,SW220737-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220753-1,SNF060-3,P05,SW220753-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220769-1,SNF060-4,P06,SW220769-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220785-1,SNF060-5,P07,SW220785-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220801-1,SNF060-6,P08,SW220801-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220817-1,SNF060-7,P09,SW220817-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220833-1,SNF060-8,P10,SW220833-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220849-1,SNF060-9,P11,SW220849-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220865-1,SNF060-10,P12,SW220865-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220866-1,SNF060-11,A13,SW220866-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220882-1,SNF060-12,A14,SW220882-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220898-1,SNF060-13,A15,SW220898-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220914-1,SNF060-14,A16,SW220914-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220930-1,SNF060-15,A17,SW220930-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220946-1,SNF060-16,A18,SW220946-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220962-1,SNF060-17,A19,SW220962-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220978-1,SNF060-18,A20,SW220978-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220994-1,SNF060-19,A21,SW220994-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW221010-1,SNF060-20,A22,SW221010-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220867-1,SNC126-1,B13,SW220867-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220883-1,SNC126-2,B14,SW220883-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220899-1,SNC126-3,B15,SW220899-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220915-1,SNC126-4,B16,SW220915-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220931-1,SNC126-5,B17,SW220931-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220947-1,SNC126-6,B18,SW220947-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220963-1,SNC126-7,B19,SW220963-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220979-1,SNC126-8,B20,SW220979-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220995-1,SNC126-9,B21,SW220995-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW221011-1,SNC126-10,B22,SW221011-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220868-1,SNC126-11,C13,SW220868-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220884-1,SNC126-12,C14,SW220884-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220900-1,SNC126-13,C15,SW220900-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220916-1,SNC126-14,C16,SW220916-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220932-1,SNC126-15,C17,SW220932-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220948-1,SNC126-16,C18,SW220948-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220964-1,SNC126-17,C19,SW220964-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220980-1,SNC126-18,C20,SW220980-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220996-1,SNC126-19,C21,SW220996-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW221012-1,SNC126-20,C22,SW221012-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220869-1,SNC127-1,D13,SW220869-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220885-1,SNC127-2,D14,SW220885-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220901-1,SNC127-3,D15,SW220901-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220917-1,SNC127-4,D16,SW220917-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220933-1,SNC127-5,D17,SW220933-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220949-1,SNC127-6,D18,SW220949-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220965-1,SNC127-7,D19,SW220965-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220981-1,SNC127-8,D20,SW220981-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220997-1,SNC127-9,D21,SW220997-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW221013-1,SNC127-10,D22,SW221013-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220870-1,SNC127-11,E13,SW220870-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220886-1,SNC127-12,E14,SW220886-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220902-1,SNC127-13,E15,SW220902-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220918-1,SNC127-14,E16,SW220918-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220934-1,SNC127-15,E17,SW220934-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220950-1,SNC127-16,E18,SW220950-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220966-1,SNC127-17,E19,SW220966-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220982-1,SNC127-18,E20,SW220982-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220998-1,SNC127-19,E21,SW220998-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW221014-1,SNC127-20,E22,SW221014-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220871-1,SNC128-1,F13,SW220871-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220887-1,SNC128-2,F14,SW220887-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220903-1,SNC128-3,F15,SW220903-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220919-1,SNC128-4,F16,SW220919-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220935-1,SNC128-5,F17,SW220935-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220951-1,SNC128-6,F18,SW220951-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220967-1,SNC128-7,F19,SW220967-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220983-1,SNC128-8,F20,SW220983-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220999-1,SNC128-9,F21,SW220999-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW221015-1,SNC128-10,F22,SW221015-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220872-1,SNC128-11,G13,SW220872-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220888-1,SNC128-12,G14,SW220888-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220904-1,SNC128-13,G15,SW220904-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220920-1,SNC128-14,G16,SW220920-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220936-1,SNC128-15,G17,SW220936-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220952-1,SNC128-16,G18,SW220952-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220968-1,SNC128-17,G19,SW220968-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220984-1,SNC128-18,G20,SW220984-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW221000-1,SNC128-19,G21,SW221000-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW221016-1,SNC128-20,G22,SW221016-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220873-1,SNC129-1,H13,SW220873-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220889-1,SNC129-2,H14,SW220889-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220905-1,SNC129-3,H15,SW220905-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220921-1,SNC129-4,H16,SW220921-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220937-1,SNC129-5,H17,SW220937-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220953-1,SNC129-6,H18,SW220953-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220969-1,SNC129-7,H19,SW220969-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220985-1,SNC129-8,H20,SW220985-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW221001-1,SNC129-9,H21,SW221001-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW221017-1,SNC129-10,H22,SW221017-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220874-1,SNC129-11,I13,SW220874-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220890-1,SNC129-12,I14,SW220890-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220906-1,SNC129-13,I15,SW220906-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220922-1,SNC129-14,I16,SW220922-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220938-1,SNC129-15,I17,SW220938-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220954-1,SNC129-16,I18,SW220954-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220970-1,SNC129-17,I19,SW220970-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220986-1,SNC129-18,I20,SW220986-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW221002-1,SNC129-19,I21,SW221002-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW221018-1,SNC129-20,I22,SW221018-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220875-1,SNC130-1,J13,SW220875-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220891-1,SNC130-2,J14,SW220891-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220907-1,SNC130-3,J15,SW220907-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220923-1,SNC130-4,J16,SW220923-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220939-1,SNC130-5,J17,SW220939-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220955-1,SNC130-6,J18,SW220955-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220971-1,SNC130-7,J19,SW220971-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220987-1,SNC130-8,J20,SW220987-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW221003-1,SNC130-9,J21,SW221003-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW221019-1,SNC130-10,J22,SW221019-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220876-1,SNC130-11,K13,SW220876-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220892-1,SNC130-12,K14,SW220892-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220908-1,SNC130-13,K15,SW220908-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220924-1,SNC130-14,K16,SW220924-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220940-1,SNC130-15,K17,SW220940-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220956-1,SNC130-16,K18,SW220956-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220972-1,SNC130-17,K19,SW220972-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220988-1,SNC130-18,K20,SW220988-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW221004-1,SNC130-19,K21,SW221004-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW221020-1,SNC130-20,K22,SW221020-1,10,mg/mL,50,Scott La
SP60002,UTSW_656,SW220877-1,SNC131-1,L13,SW220877-1,10,mg/mL,50,Scott La
