96 Plate ID,96 plate number,96 Well,384 Plate ID,Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit,Well X,Well Y
1867F-25,3,B05,Pfizer_PL_Plate1,SP20242,D09,1867-F-25_16,1867-F-25_16,-1,m,9,4
,4,B05,Pfizer_PL_Plate1,SP20242,D10,RLIN_1017_1_E_04,RLIN_1017_1_E_04,-1,m,10,4
1867F-25,3,B06,Pfizer_PL_Plate1,SP20242,D11,1867-F-25_17,1867-F-25_17,-1,m,11,4
,4,B06,Pfizer_PL_Plate1,SP20242,D12,RLIN_1017_1_F_04,RLIN_1017_1_F_04,-1,m,12,4
1867F-25,3,B07,Pfizer_PL_Plate1,SP20242,D13,1867-F-25_18,1867-F-25_18,-1,m,13,4
,4,B07,Pfizer_PL_Plate1,SP20242,D14,RLIN_1017_2_C_04,RLIN_1017_2_C_04,-1,m,14,4
1867F-25,3,B08,Pfizer_PL_Plate1,SP20242,D15,1867-F-25_19,1867-F-25_19,-1,m,15,4
,4,B08,Pfizer_PL_Plate1,SP20242,D16,RLIN_1017_2_D_04,RLIN_1017_2_D_04,-1,m,16,4
1867F-25,3,B09,Pfizer_PL_Plate1,SP20242,D17,1867-F-25_20,1867-F-25_20,-1,m,17,4
,4,B09,Pfizer_PL_Plate1,SP20242,D18,RLIN_1017_E_04,RLIN_1017_E_04,-1,m,18,4
1867F-25,3,B10,Pfizer_PL_Plate1,SP20242,D19,1867-F-25_21,1867-F-25_21,-1,m,19,4
,4,B10,Pfizer_PL_Plate1,SP20242,D20,RLIN_1017_F_04,RLIN_1017_F_04,-1,m,20,4
1867F-25,3,B11,Pfizer_PL_Plate1,SP20242,D21,1867-F-25_22,1867-F-25_22,-1,m,21,4
1867-F-24,1,C02,Pfizer_PL_Plate1,SP20242,E03,1867F-24_23,1867F-24_23,-1,m,3,5
,2,C02,Pfizer_PL_Plate1,SP20242,E04,RLIN_1017_1_B_05,RLIN_1017_1_B_05,-1,m,4,5
1867-F-24,1,C03,Pfizer_PL_Plate1,SP20242,E05,1867F-24_24,1867F-24_24,-1,m,5,5
,2,C03,Pfizer_PL_Plate1,SP20242,E06,RLIN_1017_1_C_05,RLIN_1017_1_C_05,-1,m,6,5
1867-F-24,1,C04,Pfizer_PL_Plate1,SP20242,E07,1867F-24_25,1867F-24_25,-1,m,7,5
,2,C04,Pfizer_PL_Plate1,SP20242,E08,RLIN_1017_1_D_05,RLIN_1017_1_D_05,-1,m,8,5
1867-F-24,1,C05,Pfizer_PL_Plate1,SP20242,E09,1867F-24_26,1867F-24_26,-1,m,9,5
,2,C05,Pfizer_PL_Plate1,SP20242,E10,RLIN_1017_1_E_05,RLIN_1017_1_E_05,-1,m,10,5
1867-F-24,1,C06,Pfizer_PL_Plate1,SP20242,E11,1867F-24_27,1867F-24_27,-1,m,11,5
,2,C06,Pfizer_PL_Plate1,SP20242,E12,RLIN_1017_1_F_05,RLIN_1017_1_F_05,-1,m,12,5
1867-F-24,1,C07,Pfizer_PL_Plate1,SP20242,E13,1867F-24_28,1867F-24_28,-1,m,13,5
,2,C07,Pfizer_PL_Plate1,SP20242,E14,RLIN_1017_2_C_05,RLIN_1017_2_C_05,-1,m,14,5
1867-F-24,1,C08,Pfizer_PL_Plate1,SP20242,E15,1867F-24_29,1867F-24_29,-1,m,15,5
,2,C08,Pfizer_PL_Plate1,SP20242,E16,RLIN_1017_2_D_05,RLIN_1017_2_D_05,-1,m,16,5
1867-F-24,1,C09,Pfizer_PL_Plate1,SP20242,E17,1867F-24_30,1867F-24_30,-1,m,17,5
,2,C09,Pfizer_PL_Plate1,SP20242,E18,RLIN_1017_E_05,RLIN_1017_E_05,-1,m,18,5
1867-F-24,1,C10,Pfizer_PL_Plate1,SP20242,E19,1867F-24_31,1867F-24_31,-1,m,19,5
,2,C10,Pfizer_PL_Plate1,SP20242,E20,RLIN_1017_F_05,RLIN_1017_F_05,-1,m,20,5
1867-F-24,1,C11,Pfizer_PL_Plate1,SP20242,E21,1867F-24_32,1867F-24_32,-1,m,21,5
1867F-25,3,C02,Pfizer_PL_Plate1,SP20242,F03,1867-F-25_23,1867-F-25_23,-1,m,3,6
,4,C02,Pfizer_PL_Plate1,SP20242,F04,RLIN_1017_1_B_06,RLIN_1017_1_B_06,-1,m,4,6
1867F-25,3,C03,Pfizer_PL_Plate1,SP20242,F05,1867-F-25_24,1867-F-25_24,-1,m,5,6
,4,C03,Pfizer_PL_Plate1,SP20242,F06,RLIN_1017_1_C_06,RLIN_1017_1_C_06,-1,m,6,6
1867F-25,3,C04,Pfizer_PL_Plate1,SP20242,F07,1867-F-25_25,1867-F-25_25,-1,m,7,6
,4,C04,Pfizer_PL_Plate1,SP20242,F08,RLIN_1017_1_D_06,RLIN_1017_1_D_06,-1,m,8,6
1867F-25,3,C05,Pfizer_PL_Plate1,SP20242,F09,1867-F-25_26,1867-F-25_26,-1,m,9,6
,4,C05,Pfizer_PL_Plate1,SP20242,F10,RLIN_1017_1_E_06,RLIN_1017_1_E_06,-1,m,10,6
1867F-25,3,C06,Pfizer_PL_Plate1,SP20242,F11,1867-F-25_27,1867-F-25_27,-1,m,11,6
,4,C06,Pfizer_PL_Plate1,SP20242,F12,RLIN_1017_1_F_06,RLIN_1017_1_F_06,-1,m,12,6
1867F-25,3,C07,Pfizer_PL_Plate1,SP20242,F13,1867-F-25_28,1867-F-25_28,-1,m,13,6
,4,C07,Pfizer_PL_Plate1,SP20242,F14,RLIN_1017_2_C_06,RLIN_1017_2_C_06,-1,m,14,6
1867F-25,3,C08,Pfizer_PL_Plate1,SP20242,F15,1867-F-25_29,1867-F-25_29,-1,m,15,6
,4,C08,Pfizer_PL_Plate1,SP20242,F16,RLIN_1017_2_D_06,RLIN_1017_2_D_06,-1,m,16,6
1867F-25,3,C09,Pfizer_PL_Plate1,SP20242,F17,1867-F-25_30,1867-F-25_30,-1,m,17,6
,4,C09,Pfizer_PL_Plate1,SP20242,F18,RLIN_1017_E_06,RLIN_1017_E_06,-1,m,18,6
1867F-25,3,C10,Pfizer_PL_Plate1,SP20242,F19,1867-F-25_31,1867-F-25_31,-1,m,19,6
,4,C10,Pfizer_PL_Plate1,SP20242,F20,RLIN_1017_F_06,RLIN_1017_F_06,-1,m,20,6
1867F-25,3,C11,Pfizer_PL_Plate1,SP20242,F21,1867-F-25_32,1867-F-25_32,-1,m,21,6
1867-F-24,1,D02,Pfizer_PL_Plate1,SP20242,G03,1867F-24_33,1867F-24_33,-1,m,3,7
,2,D02,Pfizer_PL_Plate1,SP20242,G04,RLIN_1017_1_B_07,RLIN_1017_1_B_07,-1,m,4,7
1867-F-24,1,D03,Pfizer_PL_Plate1,SP20242,G05,1867F-24_34,1867F-24_34,-1,m,5,7
,2,D03,Pfizer_PL_Plate1,SP20242,G06,RLIN_1017_1_C_07,RLIN_1017_1_C_07,-1,m,6,7
1867-F-24,1,D04,Pfizer_PL_Plate1,SP20242,G07,1867F-24_35,1867F-24_35,-1,m,7,7
,2,D04,Pfizer_PL_Plate1,SP20242,G08,RLIN_1017_1_D_07,RLIN_1017_1_D_07,-1,m,8,7
1867-F-24,1,D05,Pfizer_PL_Plate1,SP20242,G09,1867F-24_36,1867F-24_36,-1,m,9,7
,2,D05,Pfizer_PL_Plate1,SP20242,G10,RLIN_1017_1_E_07,RLIN_1017_1_E_07,-1,m,10,7
1867-F-24,1,D06,Pfizer_PL_Plate1,SP20242,G11,1867F-24_37,1867F-24_37,-1,m,11,7
,2,D06,Pfizer_PL_Plate1,SP20242,G12,RLIN_1017_1_F_07,RLIN_1017_1_F_07,-1,m,12,7
1867-F-24,1,D07,Pfizer_PL_Plate1,SP20242,G13,1867F-24_38,1867F-24_38,-1,m,13,7
,2,D07,Pfizer_PL_Plate1,SP20242,G14,RLIN_1017_2_C_07,RLIN_1017_2_C_07,-1,m,14,7
1867-F-24,1,D08,Pfizer_PL_Plate1,SP20242,G15,1867F-24_39,1867F-24_39,-1,m,15,7
,2,D08,Pfizer_PL_Plate1,SP20242,G16,RLIN_1017_2_D_07,RLIN_1017_2_D_07,-1,m,16,7
1867-F-24,1,D09,Pfizer_PL_Plate1,SP20242,G17,1867F-24_40,1867F-24_40,-1,m,17,7
,2,D09,Pfizer_PL_Plate1,SP20242,G18,RLIN_1017_E_07,RLIN_1017_E_07,-1,m,18,7
1867-F-24,1,D10,Pfizer_PL_Plate1,SP20242,G19,1867F-24_41,1867F-24_41,-1,m,19,7
,2,D10,Pfizer_PL_Plate1,SP20242,G20,RLIN_1017_F_07,RLIN_1017_F_07,-1,m,20,7
1867-F-24,1,D11,Pfizer_PL_Plate1,SP20242,G21,1867F-24_42,1867F-24_42,-1,m,21,7
1867F-25,3,D02,Pfizer_PL_Plate1,SP20242,H03,1867-F-25_33,1867-F-25_33,-1,m,3,8
,4,D02,Pfizer_PL_Plate1,SP20242,H04,RLIN_1017_1_B_08,RLIN_1017_1_B_08,-1,m,4,8
1867F-25,3,D03,Pfizer_PL_Plate1,SP20242,H05,1867-F-25_34,1867-F-25_34,-1,m,5,8
,4,D03,Pfizer_PL_Plate1,SP20242,H06,RLIN_1017_1_C_08,RLIN_1017_1_C_08,-1,m,6,8
1867F-25,3,D04,Pfizer_PL_Plate1,SP20242,H07,1867-F-25_35,1867-F-25_35,-1,m,7,8
,4,D04,Pfizer_PL_Plate1,SP20242,H08,RLIN_1017_1_D_08,RLIN_1017_1_D_08,-1,m,8,8
1867F-25,3,D05,Pfizer_PL_Plate1,SP20242,H09,1867-F-25_36,1867-F-25_36,-1,m,9,8
,4,D05,Pfizer_PL_Plate1,SP20242,H10,RLIN_1017_1_E_08,RLIN_1017_1_E_08,-1,m,10,8
1867F-25,3,D06,Pfizer_PL_Plate1,SP20242,H11,1867-F-25_37,1867-F-25_37,-1,m,11,8
,4,D06,Pfizer_PL_Plate1,SP20242,H12,RLIN_1017_1_F_08,RLIN_1017_1_F_08,-1,m,12,8
1867F-25,3,D07,Pfizer_PL_Plate1,SP20242,H13,1867-F-25_38,1867-F-25_38,-1,m,13,8
,4,D07,Pfizer_PL_Plate1,SP20242,H14,RLIN_1017_2_C_08,RLIN_1017_2_C_08,-1,m,14,8
1867F-25,3,D08,Pfizer_PL_Plate1,SP20242,H15,1867-F-25_39,1867-F-25_39,-1,m,15,8
,4,D08,Pfizer_PL_Plate1,SP20242,H16,RLIN_1017_2_D_08,RLIN_1017_2_D_08,-1,m,16,8
1867F-25,3,D09,Pfizer_PL_Plate1,SP20242,H17,1867-F-25_40,1867-F-25_40,-1,m,17,8
,4,D09,Pfizer_PL_Plate1,SP20242,H18,RLIN_1017_E_08,RLIN_1017_E_08,-1,m,18,8
1867F-25,3,D10,Pfizer_PL_Plate1,SP20242,H19,1867-F-25_41,1867-F-25_41,-1,m,19,8
,4,D10,Pfizer_PL_Plate1,SP20242,H20,RLIN_1017_F_08,RLIN_1017_F_08,-1,m,20,8
1867F-25,3,D11,Pfizer_PL_Plate1,SP20242,H21,1867-F-25_42,1867-F-25_42,-1,m,21,8
1867-F-24,1,E02,Pfizer_PL_Plate1,SP20242,I03,1867F-24_43,1867F-24_43,-1,m,3,9
,2,E02,Pfizer_PL_Plate1,SP20242,I04,RLIN_1017_1_B_09,RLIN_1017_1_B_09,-1,m,4,9
1867-F-24,1,E03,Pfizer_PL_Plate1,SP20242,I05,1867F-24_44,1867F-24_44,-1,m,5,9
,2,E03,Pfizer_PL_Plate1,SP20242,I06,RLIN_1017_1_C_09,RLIN_1017_1_C_09,-1,m,6,9
1867-F-24,1,E04,Pfizer_PL_Plate1,SP20242,I07,1867F-24_45,1867F-24_45,-1,m,7,9
,2,E04,Pfizer_PL_Plate1,SP20242,I08,RLIN_1017_1_D_09,RLIN_1017_1_D_09,-1,m,8,9
1867-F-24,1,E05,Pfizer_PL_Plate1,SP20242,I09,1867F-24_46,1867F-24_46,-1,m,9,9
,2,E05,Pfizer_PL_Plate1,SP20242,I10,RLIN_1017_1_E_09,RLIN_1017_1_E_09,-1,m,10,9
1867-F-24,1,E06,Pfizer_PL_Plate1,SP20242,I11,1867F-24_47,1867F-24_47,-1,m,11,9
,2,E06,Pfizer_PL_Plate1,SP20242,I12,RLIN_1017_1_F_09,RLIN_1017_1_F_09,-1,m,12,9
1867-F-24,1,E07,Pfizer_PL_Plate1,SP20242,I13,1867F-24_48,1867F-24_48,-1,m,13,9
,2,E07,Pfizer_PL_Plate1,SP20242,I14,RLIN_1017_2_C_09,RLIN_1017_2_C_09,-1,m,14,9
1867-F-24,1,E08,Pfizer_PL_Plate1,SP20242,I15,1867F-24_49,1867F-24_49,-1,m,15,9
,2,E08,Pfizer_PL_Plate1,SP20242,I16,RLIN_1017_2_D_09,RLIN_1017_2_D_09,-1,m,16,9
1867-F-24,1,E09,Pfizer_PL_Plate1,SP20242,I17,1867F-24_50,1867F-24_50,-1,m,17,9
,2,E09,Pfizer_PL_Plate1,SP20242,I18,RLIN_1017_E_09,RLIN_1017_E_09,-1,m,18,9
1867-F-24,1,E10,Pfizer_PL_Plate1,SP20242,I19,1867F-24_51,1867F-24_51,-1,m,19,9
,2,E10,Pfizer_PL_Plate1,SP20242,I20,RLIN_1017_F_09,RLIN_1017_F_09,-1,m,20,9
1867-F-24,1,E11,Pfizer_PL_Plate1,SP20242,I21,1867F-24_52,1867F-24_52,-1,m,21,9
1867F-25,3,E02,Pfizer_PL_Plate1,SP20242,J03,1867-F-25_43,1867-F-25_43,-1,m,3,10
,4,E02,Pfizer_PL_Plate1,SP20242,J04,RLIN_1017_1_B_10,RLIN_1017_1_B_10,-1,m,4,10
1867F-25,3,E03,Pfizer_PL_Plate1,SP20242,J05,1867-F-25_44,1867-F-25_44,-1,m,5,10
,4,E03,Pfizer_PL_Plate1,SP20242,J06,RLIN_1017_1_C_10,RLIN_1017_1_C_10,-1,m,6,10
1867F-25,3,E04,Pfizer_PL_Plate1,SP20242,J07,1867-F-25_45,1867-F-25_45,-1,m,7,10
,4,E04,Pfizer_PL_Plate1,SP20242,J08,RLIN_1017_1_D_10,RLIN_1017_1_D_10,-1,m,8,10
1867F-25,3,E05,Pfizer_PL_Plate1,SP20242,J09,1867-F-25_46,1867-F-25_46,-1,m,9,10
,4,E05,Pfizer_PL_Plate1,SP20242,J10,RLIN_1017_1_E_10,RLIN_1017_1_E_10,-1,m,10,10
1867F-25,3,E06,Pfizer_PL_Plate1,SP20242,J11,1867-F-25_47,1867-F-25_47,-1,m,11,10
,4,E06,Pfizer_PL_Plate1,SP20242,J12,RLIN_1017_1_F_10,RLIN_1017_1_F_10,-1,m,12,10
1867F-25,3,E07,Pfizer_PL_Plate1,SP20242,J13,1867-F-25_48,1867-F-25_48,-1,m,13,10
,4,E07,Pfizer_PL_Plate1,SP20242,J14,RLIN_1017_2_C_10,RLIN_1017_2_C_10,-1,m,14,10
1867F-25,3,E08,Pfizer_PL_Plate1,SP20242,J15,1867-F-25_49,1867-F-25_49,-1,m,15,10
,4,E08,Pfizer_PL_Plate1,SP20242,J16,RLIN_1017_2_D_10,RLIN_1017_2_D_10,-1,m,16,10
1867F-25,3,E09,Pfizer_PL_Plate1,SP20242,J17,1867-F-25_50,1867-F-25_50,-1,m,17,10
,4,E09,Pfizer_PL_Plate1,SP20242,J18,RLIN_1017_E_10,RLIN_1017_E_10,-1,m,18,10
1867F-25,3,E10,Pfizer_PL_Plate1,SP20242,J19,1867-F-25_51,1867-F-25_51,-1,m,19,10
,4,E10,Pfizer_PL_Plate1,SP20242,J20,RLIN_1017_F_10,RLIN_1017_F_10,-1,m,20,10
1867F-25,3,E11,Pfizer_PL_Plate1,SP20242,J21,1867-F-25_52,1867-F-25_52,-1,m,21,10
1867-F-24,1,F02,Pfizer_PL_Plate1,SP20242,K03,1867F-24_53,1867F-24_53,-1,m,3,11
,2,F02,Pfizer_PL_Plate1,SP20242,K04,RLIN_1017_1_B_11,RLIN_1017_1_B_11,-1,m,4,11
1867-F-24,1,F03,Pfizer_PL_Plate1,SP20242,K05,1867F-24_54,1867F-24_54,-1,m,5,11
,2,F03,Pfizer_PL_Plate1,SP20242,K06,RLIN_1017_1_C_11,RLIN_1017_1_C_11,-1,m,6,11
1867-F-24,1,F04,Pfizer_PL_Plate1,SP20242,K07,1867F-24_55,1867F-24_55,-1,m,7,11
,2,F04,Pfizer_PL_Plate1,SP20242,K08,RLIN_1017_1_D_11,RLIN_1017_1_D_11,-1,m,8,11
1867-F-24,1,F05,Pfizer_PL_Plate1,SP20242,K09,1867F-24_56,1867F-24_56,-1,m,9,11
,2,F05,Pfizer_PL_Plate1,SP20242,K10,RLIN_1017_1_E_11,RLIN_1017_1_E_11,-1,m,10,11
1867-F-24,1,F06,Pfizer_PL_Plate1,SP20242,K11,1867F-24_57,1867F-24_57,-1,m,11,11
,2,F06,Pfizer_PL_Plate1,SP20242,K12,RLIN_1017_1_F_11,RLIN_1017_1_F_11,-1,m,12,11
1867-F-24,1,F07,Pfizer_PL_Plate1,SP20242,K13,1867F-24_58,1867F-24_58,-1,m,13,11
,2,F07,Pfizer_PL_Plate1,SP20242,K14,RLIN_1017_2_C_11,RLIN_1017_2_C_11,-1,m,14,11
1867-F-24,1,F08,Pfizer_PL_Plate1,SP20242,K15,1867F-24_59,1867F-24_59,-1,m,15,11
,2,F08,Pfizer_PL_Plate1,SP20242,K16,RLIN_1017_2_D_11,RLIN_1017_2_D_11,-1,m,16,11
1867-F-24,1,F09,Pfizer_PL_Plate1,SP20242,K17,1867F-24_60,1867F-24_60,-1,m,17,11
,2,F09,Pfizer_PL_Plate1,SP20242,K18,RLIN_1017_E_11,RLIN_1017_E_11,-1,m,18,11
1867-F-24,1,F10,Pfizer_PL_Plate1,SP20242,K19,1867F-24_61,1867F-24_61,-1,m,19,11
,2,F10,Pfizer_PL_Plate1,SP20242,K20,RLIN_1017_F_11,RLIN_1017_F_11,-1,m,20,11
1867-F-24,1,F11,Pfizer_PL_Plate1,SP20242,K21,1867F-24_62,1867F-24_62,-1,m,21,11
1867F-25,3,F02,Pfizer_PL_Plate1,SP20242,L03,1867-F-25_53,1867-F-25_53,-1,m,3,12
,4,F02,Pfizer_PL_Plate1,SP20242,L04,RLIN_1017_1_B_12,RLIN_1017_1_B_12,-1,m,4,12
1867F-25,3,F03,Pfizer_PL_Plate1,SP20242,L05,1867-F-25_54,1867-F-25_54,-1,m,5,12
,4,F03,Pfizer_PL_Plate1,SP20242,L06,RLIN_1017_1_C_12,RLIN_1017_1_C_12,-1,m,6,12
1867F-25,3,F04,Pfizer_PL_Plate1,SP20242,L07,1867-F-25_55,1867-F-25_55,-1,m,7,12
,4,F04,Pfizer_PL_Plate1,SP20242,L08,RLIN_1017_1_D_12,RLIN_1017_1_D_12,-1,m,8,12
1867F-25,3,F05,Pfizer_PL_Plate1,SP20242,L09,1867-F-25_56,1867-F-25_56,-1,m,9,12
,4,F05,Pfizer_PL_Plate1,SP20242,L10,RLIN_1017_1_E_12,RLIN_1017_1_E_12,-1,m,10,12
1867F-25,3,F06,Pfizer_PL_Plate1,SP20242,L11,1867-F-25_57,1867-F-25_57,-1,m,11,12
,4,F06,Pfizer_PL_Plate1,SP20242,L12,RLIN_1017_1_F_12,RLIN_1017_1_F_12,-1,m,12,12
1867F-25,3,F07,Pfizer_PL_Plate1,SP20242,L13,1867-F-25_58,1867-F-25_58,-1,m,13,12
,4,F07,Pfizer_PL_Plate1,SP20242,L14,RLIN_1017_2_C_12,RLIN_1017_2_C_12,-1,m,14,12
1867F-25,3,F08,Pfizer_PL_Plate1,SP20242,L15,1867-F-25_59,1867-F-25_59,-1,m,15,12
,4,F08,Pfizer_PL_Plate1,SP20242,L16,RLIN_1017_2_D_12,RLIN_1017_2_D_12,-1,m,16,12
1867F-25,3,F09,Pfizer_PL_Plate1,SP20242,L17,1867-F-25_60,1867-F-25_60,-1,m,17,12
