384 Plate ID,Plate Map,Well,Human Readable Name,Catalog No.,MoleculeID,Concentration,Unit,Well X,Well Y,Volume,Barcode,M.w.,CAS Number,Form,Targets,Information,Smiles,Max Solubility in DMSO,URL,Pathway,Notes,Library
SelleckChem007,SP0141-A,A01,DMSO_A01,,DMSO_A01,,,1,1
SelleckChem007,SP0141-A,A02,DMSO_A02,,DMSO_A02,,,2,1
SelleckChem007,SP0141-A,A13,Butylscopolamine Bromide,S2378,Butylscopolamine Bromide,10,m,13,1,25,192875207,440.37,149-64-4,bromide,Others,Butylscopolamine bromide; is a peripherally acting antimuscarinic; anticholinergic agent used as an abdominal-specific antispasmodic.,[Br-].C1=C(C=CC=C1)[C@@H](C(O[C@H]2C[C@]3([C@]4([C@@]([C@]([N+]3(CCCC)C)(C2)[H])(O4)[H])[H])[H])=O)CO,199,http://www.selleckchem.com/products/Butylscopolamine-bromide(Scopolamine-butylbromide).html,Others
SelleckChem007,SP0141-A,A14,Roxithromycin ,S2506,Roxithromycin ,10,m,14,1,25,192965574,837.06727,80214-83-1,free base,Others,Roxithromycin  is a semi-synthetic macrolide antibiotic. It is used to treat respiratory tract; urinary and soft tissue infections.,[C@@]1([C@H](OC([C@@H]([C@@H]([C@@H]([C@H]([C@](C[C@H](C(/[C@@H]([C@H]1O)C)=N\OCOCCOC)C)(C)O)O[C@H]2[C@@H]([C@H](C[C@H](O2)C)N(C)C)O)C)O[C@@H]3O[C@H]([C@@H]([C@](C3)(C)OC)O)C)C)=O)CC)(O)C,199,http://www.selleckchem.com/products/Roxithromycin(Roxl-150).html,Others
SelleckChem007,SP0141-A,A15,PNU-120596,S2629,PNU-120596,10,m,15,1,25,192948484,311.72,501925-31-1,free base,AChR,PNU-120596 is a positive allosteric modulator of _7 nAChR with EC50 of 216 nM.,C1(=C(C=C(C(=C1)OC)Cl)NC(NC2=NOC(=C2)C)=O)OC,198,http://www.selleckchem.com/products/pnu120596.html,Neuronal Signaling
SelleckChem007,SP0141-A,A16,SB705498,S2773,SB705498,10,m,16,1,25,192948212,429.23,501951-42-4,free base,TRPV,SB705498 is a TRPV1 antagonist for hTRPV1; antagonizes capsaicin; acid; and heat activation of TRPV1 with IC50 of 3 nM; 0.1 nM and 6 nM; shows a degree of voltage dependence; exhibits >100-fold selectivity for TRPV1 over TRPM8. Phase 2.,N(C(=O)N[C@H]1CN(CC1)C2C=CC(=CN=2)C(F)(F)F)C3C(=CC=CC=3)Br,200,http://www.selleckchem.com/products/sb705498.html,Others
SelleckChem007,SP0141-A,A17,CCG 50014,S2901,CCG 50014,10,m,17,1,25,192948235,316.35,883050-24-6,free base,Others,CCG 50014 is a potent and selective inhibitor of RGS4 with IC50 of 30 nM.,C1(=CC=C(C=C1)CN2C(N(SC2=O)C3=CC=C(C=C3)C)=O)F,199,http://www.selleckchem.com/products/ccg-50014.html,Others
SelleckChem007,SP0141-A,A18,Oxybutynin chloride,S3117,Oxybutynin chloride,10,m,18,1,25,192925627,393.95,1508-65-2,chloride,AChR,Oxybutynin is an anticholinergic medication used to relieve urinary and bladder difficulties.,C1(=CC=CC=C1C(C2CCCCC2)(C(OCC#CCN(CC)CC)=O)O).Cl,200,http://www.selleckchem.com/products/oxybutynin-chloride.html,Neuronal Signaling
SelleckChem007,SP0141-A,A19,Pheniramine Maleate,S4045,Pheniramine Maleate,10,m,19,1,25,192880632,356.42,132-20-7,maleate,Others,Pheniramine Maleate is an antihistamine with anticholinergic properties used to treat allergic conditions such as hay fever or urticaria.,C1(=CC=CC(=C1)C(CCN(C)C)C2=NC=CC=C2).C(/C=C\C(O)=O)(O)=O,199,http://www.selleckchem.com/products/pheniramine-maleate.html,Others
SelleckChem007,SP0141-A,A20,Doxofylline,S4164,Doxofylline,10,m,20,1,25,192873180,266.25,69975-86-6,free base,Others,Doxofylline is a phosphodiesterase inhibitor and a xanthine derivative drug for asthma.,N1(C(N(C2=C(C1=O)N(C=N2)CC3OCCO3)C)=O)C,199,http://www.selleckchem.com/products/doxofylline.html,Others
SelleckChem007,SP0141-A,A21,Brimonidine Tartrate,S4266,Brimonidine Tartrate,10,m,21,1,25,181344096,442.22,70359-46-5,tartrate,Others,Brimonidine Tartrate is a highly selective ?-adrenergic receptor agonist with EC50 of 0.45 nM for the ?2A adrenoreceptor; and used to treat open-angle glaucoma or ocular hypertension.,C1(=NC2C(=CC=C(NC3=NCCN3)C=2Br)N=C1).[C@@H]([C@H](C(O)=O)O)(O)C(O)=O,199,http://www.selleckchem.com/products/brimonidine-tartrate.html,Others
SelleckChem007,SP0141-A,A22,Triflupromazine HCl,S4372,Triflupromazine HCl,10,m,22,1,25,179606753,388.88,1098-60-8,Neurological Disease,Dopamine Receptor,,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)C(F)(F)F.Cl,200.7,https://www.selleckchem.com/products/triflupromazine-hydrochloride.html,Neuronal Signaling,Catalog number does not exist in SelleckChem's site. URL and info match catalog # S5565.
SelleckChem007,SP0141-A,B01,DMSO_B01,,DMSO_B01,,,1,2
SelleckChem007,SP0141-A,B02,DMSO_B02,,DMSO_B02,,,2,2
SelleckChem007,SP0141-A,B03,IWP-2,S7085,IWP-2,10,m,3,2,25,179616305,466.6,686770-61-6,Free Base,Wnt/beta-catenin,IWP-2 is an inhibitor of Wnt processing and secretion with IC50 of 27 nM; selective blockage of Porcn-mediated Wnt palmitoylation; does not affect Wnt/_-catenin in general and displays no effect against Wnt-stimulated cellular responses.,C12=C(C(N(C(=N1)SCC(NC3=NC4=C(S3)C=C(C=C4)C)=O)C5=CC=CC=C5)=O)SCC2,29,www.selleckchem.com/products/iwp-2.html,Stem Cells &  Wnt
SelleckChem007,SP0141-A,B04,SGC-CBP30,S7256,SGC-CBP30,10,m,4,2,25,192958832,509.04,1613695-14-9,free base,Epigenetic Reader Domain,SGC-CBP30 is a potent CREBBP/EP300 inhibitor with IC50 of 21 nM and 38 nM; respectively.,C1=C(C=C2C(=C1)N(C(=N2)CCC3=CC(=C(C=C3)OC)Cl)C[C@H](C)N4CCOCC4)C5C(=NOC=5C)C,196.45,http://www.selleckchem.com/products/sgc-cbp30.html,Epigenetics
SelleckChem007,SP0141-A,B05,FH1(BRD-K4477),S7450,FH1(BRD-K4477),10,m,5,2,25,192917242,282.34,2719-05-3,free base,Others,FH1(BRD-K4477) is a small molecule; which promotes differentiation of iPS-derived hepatocytes.,CC(=O)NC1=CC=C(C=C1)CC2=CC=C(C=C2)NC(=O)C,198.34,http://www.selleckchem.com/products/fh1-brd-k4477.html,Others
SelleckChem007,SP0141-A,B06,Lomeguatrib,S8056,Lomeguatrib,10,m,6,2,25,192931432,326.17,192441-08-0,free base,DNA Methyltransferase,Lomeguatrib is a potent inhibitor of O6-alkylguanine-DNA-alkyltransferase with IC50 of 5 nM.,N1C2=C(NC=N2)C(=NC=1N)OCC3=CC(Br)=CS3,199,http://www.selleckchem.com/products/lomeguatrib.html,Epigenetics
SelleckChem007,SP0141-A,C01,DMSO_C01,,DMSO_C01,,,1,3
SelleckChem007,SP0141-A,C02,DMSO_C02,,DMSO_C02,,,2,3
SelleckChem007,SP0141-A,C03,ABT-737,S1002,ABT-737,10,m,3,3,25,192949253,813.43,852808-04-9,free base,Autophagy;Bcl-2,ABT-737 is a BH3 mimetic inhibitor of Bcl-xL; Bcl-2 and Bcl-w with EC50 of 78.7 nM; 30.3 nM and 197.8 nM; respectively; no inhibition observed against Mcl-1; Bcl-B or Bfl-1. Phase 2.,C1=CC(=CC=C1C(=O)NS(C2=CC=C(C(=C2)[N+](=O)[O-])N[C@@H](CSC3=CC=CC=C3)CCN(C)C)(=O)=O)N4CCN(CC4)CC5=C(C=CC=C5)C6=CC=C(C=C6)Cl,122,http://www.selleckchem.com/products/ABT-737.html,Apoptosis
SelleckChem007,SP0141-A,C04,GSK690693,S1113,GSK690693,10,m,4,3,25,192886096,425.48,937174-76-0,free base,Akt,GSK690693 is a pan-Akt inhibitor targeting Akt1/2/3 with IC50 of 2 nM/13 nM/9 nM; also sensitive to the AGC kinase family: PKA; PrkX and PKC isozymes. Phase 1.,C12=C(C(=CN=C1C#CC(C)(O)C)OC[C@@H]3CNCCC3)N(C(=N2)C4C(=NON=4)N)CC,91,http://www.selleckchem.com/products/GSK690693.html,PI3K/Akt/mTOR
SelleckChem007,SP0141-A,C05,Dacarbazine,S1221,Dacarbazine,10,m,5,3,25,192959638,182.18,4342-03-4,free base,DNA/RNA Synthesis,Dacarbazine is an antineoplastic chemotherapy drug used in the treatment of various cancers.,C1=NC(=C(N1)/N=N/N(C)C)C(=O)N,16.47,http://www.selleckchem.com/products/Dacarbazine.html,DNA Damage
SelleckChem007,SP0141-A,C06,BMS-707035,S1366,BMS-707035,10,m,6,3,25,179687054,410.42,729607-74-3,free base,Integrase,BMS-707035 is a specific HIV-I integrase (IN) inhibitor with IC50 of 15 nM. Phase 2.,C1(=CC=C(C=C1)CNC(C2N=C(N(C(C=2O)=O)C)N3S(CCCC3)(=O)=O)=O)F,92,http://www.selleckchem.com/products/BMS-707035.html,Microbiology
SelleckChem007,SP0141-A,C07,Aztreonam,S1505,Aztreonam,10,m,7,3,25,192954886,435.43,78110-38-0,free base,Others,Aztreonam is a synthetic monocyclic beta-lactam antibiotic.,[C@H]1(C(N([C@@H]1C)S(O)(=O)=O)=O)NC(\C(=N/OC(C(O)=O)(C)C)C2N=C(SC=2)N)=O,199,http://www.selleckchem.com/products/Aztreonam(Azactam).html,Others
SelleckChem007,SP0141-A,C08,Telbivudine ,S1651,Telbivudine ,10,m,8,3,25,192896563,242.23,3424-98-4,free base,Others,Telbivudine is an antiviral agent used in the treatment of hepatitis B infection.,N1C(C(=CN(C1=O)[C@@H]2C[C@H]([C@@H](O2)CO)O)C)=O,198,http://www.selleckchem.com/products/Telbivudine(Sebivo).html,Others
SelleckChem007,SP0141-A,C09,Ramipril ,S1793,Ramipril ,10,m,9,3,25,192884416,416.51,87333-19-5,free base,RAAS,Ramipril is an angiotensin-converting enzyme (ACE) inhibitor with IC50 of 5 nM.,C1=CC=CC=C1CC[C@@H](C(=O)OCC)N[C@H](C(N2[C@H](C[C@H]3[C@H](CCC3)2)C(O)=O)=O)C,199,http://www.selleckchem.com/products/Ramipril(Altace).html,Endocrinology & Hormones
SelleckChem007,SP0141-A,C10,Tamoxifen Citrate,S1972,Tamoxifen Citrate,10,m,10,3,25,192875977,563.64,54965-24-1,citrate,Estrogen/progestogen Receptor;Autophagy,Tamoxifen Citrate is an antagonist of the estrogen receptor by competitive inhibition of estrogen binding.,C1(=CC=C(C=C1)/C(=C(/CC)C2=CC=CC=C2)C3=CC=CC=C3)OCCN(C)C.C(CC(CC(=O)O)(C(=O)O)O)(=O)O,177,http://www.selleckchem.com/products/Tamoxifen-Citrate(Nolvadex).html,Endocrinology & Hormones
SelleckChem007,SP0141-A,C11,Dronedarone HCl,S2114,Dronedarone HCl,10,m,11,3,25,192886074,593.22,141625-93-6,hydrochloride,Others,Dronedarone HCl is a therapy for the treatment of patients with paroxysmal and persistent atrial fibrillation or atrial flutter.,C1(=CC=C2C(=C1)C(=C(O2)CCCC)C(=O)C3=CC=C(C=C3)OCCCN(CCCC)CCCC)NS(=O)(C)=O.Cl,134,http://www.selleckchem.com/products/dronedarone-hcl-multaq.html,Others
SelleckChem007,SP0141-A,C12,Artemether,S2264,Artemether,10,m,12,3,25,192864675,298.37,71963-77-4,free base,Others,Artemether is an antimalarial for the treatment of resistant strains of falciparum malaria.,[C@]12([C@]34[C@@](CC[C@@]1(C)[H])([C@]([C@H](O[C@@](O[C@@](CC2)(OO3)C)4[H])OC)([H])C)[H])[H],201,http://www.selleckchem.com/products/Artemether(SM-224).html,Others
SelleckChem007,SP0141-A,C13,Dioscin,S2379,Dioscin,10,m,13,3,25,192865061,869.04,19057-60-4,free base,Others,Dioscin is a saponin extracted and isolated from Polygonatum Zanlanscianense Pamp; showing antitumor activities.,[C@H]1([C@H]([C@@H](O[C@]([C@H]1O)(O[C@H]2[C@H](O)[C@H]([C@@](O[C@H]2CO)(O[C@H]3CC4[C@](CC3)([C@]5([C@@](CC=4)([C@]6([C@](CC5)([C@]7([C@](C6)(O[C@]8([C@@H]7C)OC[C@@H](CC8)C)[H])[H])C)[H])[H])[H])C)[H])O[C@]9([C@@H]([C@@H]([C@H]([C@@H](O9)C)O)O)O)[H])[H])C)O)O,200,http://www.selleckchem.com/products/Dioscin(Collettiside-III).html,Others
SelleckChem007,SP0141-A,C14,Scopolamine HBr,S2508,Scopolamine HBr,10,m,14,3,25,192952414,384.26,114-49-8,hydrobromide,AChR,Scopolamine hydrobromide is a competitive muscarinic acetylcholine receptor with an IC50 of 55.3 ± 4.3 nM.,O(C([C@@H](C1=CC=CC=C1)CO)=O)[C@H]2(C[C@]3([C@]4([C@]([C@](N3C)(C2)[H])([H])O4)[H])[H]).Br,200,http://www.selleckchem.com/products/Scopolamine-hydrobromide.html,Neuronal Signaling
SelleckChem007,SP0141-A,C15,GW3965 HCl,S2630,GW3965 HCl,10,m,15,3,25,179712994,618.51,405911-17-3,hydrochloride,Liver X Receptor,GW3965 is a potent; selective LXRagonist for hLXR_ and hLXR_ with EC50 of 190 and 30 nM; respectively.,C1(=C(C=C(C=C1)OCCCN(CC2=CC=CC(=C2Cl)C(F)(F)F)CC(C3=CC=CC=C3)C4=CC=CC=C4)CC(=O)O).Cl,200,http://www.selleckchem.com/products/gw3965.html,Others
