HIFAN Plate Map,Plate Map,MoleculeID,Sample ID,Well,Human Readable Name,Concentration,Unit,Volume,Preparer,Date Prepared,Well X,Well Y,Notes
HIFAN_UIC_002,SP20297,SW335804-1,46393,D03,SW335804-1,10,mg/mL,20,Scott La,20180624,3,4
HIFAN_UIC_002,SP20297,SW335805-1,46394,D04,SW335805-1,10,mg/mL,20,Scott La,20180624,4,4
HIFAN_UIC_002,SP20297,SW335806-1,46395,D05,SW335806-1,10,mg/mL,20,Scott La,20180624,5,4
HIFAN_UIC_002,SP20297,SW335807-1,46396,D06,SW335807-1,10,mg/mL,20,Scott La,20180624,6,4
HIFAN_UIC_002,SP20297,SW335808-1,46397,D07,SW335808-1,10,mg/mL,20,Scott La,20180624,7,4
HIFAN_UIC_002,SP20297,SW335809-1,46398,D08,SW335809-1,10,mg/mL,20,Scott La,20180624,8,4
HIFAN_UIC_002,SP20297,SW335810-1,46399,D09,SW335810-1,10,mg/mL,20,Scott La,20180624,9,4
HIFAN_UIC_002,SP20297,SW335811-1,46400,D10,SW335811-1,10,mg/mL,20,Scott La,20180624,10,4
HIFAN_UIC_002,SP20297,SW335812-1,46401,D11,SW335812-1,10,mg/mL,20,Scott La,20180624,11,4
HIFAN_UIC_002,SP20297,SW335813-1,46402,D12,SW335813-1,10,mg/mL,20,Scott La,20180624,12,4
HIFAN_UIC_002,SP20297,SW335814-1,46405,E03,SW335814-1,10,mg/mL,20,Scott La,20180624,3,5
HIFAN_UIC_002,SP20297,SW335815-1,46406,E04,SW335815-1,10,mg/mL,20,Scott La,20180624,4,5
HIFAN_UIC_002,SP20297,SW335816-1,46407,E05,SW335816-1,10,mg/mL,20,Scott La,20180624,5,5
HIFAN_UIC_002,SP20297,SW335817-1,46408,E06,SW335817-1,10,mg/mL,20,Scott La,20180624,6,5
HIFAN_UIC_002,SP20297,SW335818-1,46409,E07,SW335818-1,10,mg/mL,20,Scott La,20180624,7,5
HIFAN_UIC_002,SP20297,SW335819-1,46410,E08,SW335819-1,10,mg/mL,20,Scott La,20180624,8,5
HIFAN_UIC_002,SP20297,SW335820-1,46411,E09,SW335820-1,10,mg/mL,20,Scott La,20180624,9,5
HIFAN_UIC_002,SP20297,SW335821-1,46412,E10,SW335821-1,10,mg/mL,10,Scott La,20180624,10,5
HIFAN_UIC_002,SP20297,SW335822-1,46413,E11,SW335822-1,10,mg/mL,20,Scott La,20180624,11,5
HIFAN_UIC_002,SP20297,SW335823-1,46414,E12,SW335823-1,10,mg/mL,10,Scott La,20180624,12,5
HIFAN_UIC_002,SP20297,SW335824-1,46417,F03,SW335824-1,10,mg/mL,20,Scott La,20180624,3,6
HIFAN_UIC_002,SP20297,SW335825-1,46418,F04,SW335825-1,10,mg/mL,20,Scott La,20180624,4,6
HIFAN_UIC_002,SP20297,SW335826-1,46419,F05,SW335826-1,10,mg/mL,20,Scott La,20180624,5,6
HIFAN_UIC_002,SP20297,SW335827-1,46420,F06,SW335827-1,10,mg/mL,20,Scott La,20180624,6,6
HIFAN_UIC_002,SP20297,SW335828-1,46421,F07,SW335828-1,10,mg/mL,20,Scott La,20180624,7,6
HIFAN_UIC_002,SP20297,SW335829-1,46422,F08,SW335829-1,10,mg/mL,20,Scott La,20180624,8,6
HIFAN_UIC_002,SP20297,SW335830-1,46423,F09,SW335830-1,10,mg/mL,20,Scott La,20180624,9,6
HIFAN_UIC_002,SP20297,SW335831-1,46424,F10,SW335831-1,10,mg/mL,20,Scott La,20180624,10,6
HIFAN_UIC_002,SP20297,SW335832-1,46425,F11,SW335832-1,10,mg/mL,20,Scott La,20180624,11,6
HIFAN_UIC_002,SP20297,SW335833-1,46426,F12,SW335833-1,10,mg/mL,20,Scott La,20180624,12,6
HIFAN_UIC_002,SP20297,SW335834-1,46429,G03,SW335834-1,10,mg/mL,20,Scott La,20180624,3,7
HIFAN_UIC_002,SP20297,SW335835-1,46430,G04,SW335835-1,10,mg/mL,20,Scott La,20180624,4,7
HIFAN_UIC_002,SP20297,SW335836-1,46431,G05,SW335836-1,10,mg/mL,20,Scott La,20180624,5,7
HIFAN_UIC_002,SP20297,SW335837-1,46432,G06,SW335837-1,10,mg/mL,20,Scott La,20180624,6,7
HIFAN_UIC_002,SP20297,SW335838-1,46433,G07,SW335838-1,10,mg/mL,20,Scott La,20180624,7,7
HIFAN_UIC_002,SP20297,SW335839-1,46434,G08,SW335839-1,10,mg/mL,20,Scott La,20180624,8,7
HIFAN_UIC_002,SP20297,SW335840-1,46435,G09,SW335840-1,10,mg/mL,20,Scott La,20180624,9,7
HIFAN_UIC_002,SP20297,SW335841-1,46436,G10,SW335841-1,10,mg/mL,20,Scott La,20180624,10,7
HIFAN_UIC_002,SP20297,SW335842-1,46437,G11,SW335842-1,10,mg/mL,20,Scott La,20180624,11,7
HIFAN_UIC_002,SP20297,SW335843-1,46438,G12,SW335843-1,10,mg/mL,20,Scott La,20180624,12,7
HIFAN_UIC_002,SP20297,SW335844-1,46441,H03,SW335844-1,10,mg/mL,20,Scott La,20180624,3,8
HIFAN_UIC_002,SP20297,SW335845-1,46442,H04,SW335845-1,10,mg/mL,20,Scott La,20180624,4,8
HIFAN_UIC_002,SP20297,SW335846-1,46443,H05,SW335846-1,10,mg/mL,20,Scott La,20180624,5,8
HIFAN_UIC_002,SP20297,SW335847-1,46444,H06,SW335847-1,10,mg/mL,20,Scott La,20180624,6,8
HIFAN_UIC_002,SP20297,SW335848-1,46445,H07,SW335848-1,10,mg/mL,20,Scott La,20180624,7,8
HIFAN_UIC_002,SP20297,SW335849-1,46446,H08,SW335849-1,10,mg/mL,20,Scott La,20180624,8,8
HIFAN_UIC_002,SP20297,SW335850-1,46447,H09,SW335850-1,10,mg/mL,20,Scott La,20180624,9,8
HIFAN_UIC_002,SP20297,SW335851-1,46448,H10,SW335851-1,10,mg/mL,20,Scott La,20180624,10,8
HIFAN_UIC_002,SP20297,SW335852-1,46449,H11,SW335852-1,10,mg/mL,20,Scott La,20180624,11,8
HIFAN_UIC_002,SP20297,SW335853-1,46450,H12,SW335853-1,10,mg/mL,20,Scott La,20180624,12,8
HIFAN_UIC_002,SP20297,SW335863-1,46462,H13,SW335863-1,10,mM,20,Scott La,20180624,13,8
HIFAN_UIC_002,SP20297,SW335862-1,46461,H14,SW335862-1,10,mM,20,Scott La,20180624,14,8
HIFAN_UIC_002,SP20297,SW335861-1,46460,H15,SW335861-1,10,mM,20,Scott La,20180624,15,8
HIFAN_UIC_002,SP20297,SW335860-1,46459,H16,SW335860-1,10,mM,20,Scott La,20180624,16,8
HIFAN_UIC_002,SP20297,SW335859-1,46458,H17,SW335859-1,10,mM,20,Scott La,20180624,17,8
HIFAN_UIC_002,SP20297,SW335858-1,46457,H18,SW335858-1,10,mM,20,Scott La,20180624,18,8
HIFAN_UIC_002,SP20297,SW335857-1,46456,H19,SW335857-1,10,mM,20,Scott La,20180624,19,8
HIFAN_UIC_002,SP20297,SW335856-1,46455,H20,SW335856-1,10,mM,20,Scott La,20180624,20,8
HIFAN_UIC_002,SP20297,SW335855-1,46454,H21,SW335855-1,10,mg/mL,20,Scott La,20180624,21,8
HIFAN_UIC_002,SP20297,SW335854-1,46453,H22,SW335854-1,10,mg/mL,20,Scott La,20180624,22,8
HIFAN_UIC_002,SP20297,SW335854-1,46453,I03,SW335854-1,10,mg/mL,20,Scott La,20180624,3,9
HIFAN_UIC_002,SP20297,SW335855-1,46454,I04,SW335855-1,10,mg/mL,20,Scott La,20180624,4,9
HIFAN_UIC_002,SP20297,SW335856-1,46455,I05,SW335856-1,10,mM,20,Scott La,20180624,5,9
HIFAN_UIC_002,SP20297,SW335857-1,46456,I06,SW335857-1,10,mM,20,Scott La,20180624,6,9
HIFAN_UIC_002,SP20297,SW335858-1,46457,I07,SW335858-1,10,mM,20,Scott La,20180624,7,9
HIFAN_UIC_002,SP20297,SW335859-1,46458,I08,SW335859-1,10,mM,20,Scott La,20180624,8,9
HIFAN_UIC_002,SP20297,SW335860-1,46459,I09,SW335860-1,10,mM,20,Scott La,20180624,9,9
HIFAN_UIC_002,SP20297,SW335861-1,46460,I10,SW335861-1,10,mM,20,Scott La,20180624,10,9
HIFAN_UIC_002,SP20297,SW335862-1,46461,I11,SW335862-1,10,mM,20,Scott La,20180624,11,9
HIFAN_UIC_002,SP20297,SW335863-1,46462,I12,SW335863-1,10,mM,20,Scott La,20180624,12,9
HIFAN_UIC_002,SP20297,SW335853-1,46450,I13,SW335853-1,10,mg/mL,20,Scott La,20180624,13,9
HIFAN_UIC_002,SP20297,SW335852-1,46449,I14,SW335852-1,10,mg/mL,20,Scott La,20180624,14,9
HIFAN_UIC_002,SP20297,SW335851-1,46448,I15,SW335851-1,10,mg/mL,20,Scott La,20180624,15,9
HIFAN_UIC_002,SP20297,SW335850-1,46447,I16,SW335850-1,10,mg/mL,20,Scott La,20180624,16,9
HIFAN_UIC_002,SP20297,SW335849-1,46446,I17,SW335849-1,10,mg/mL,20,Scott La,20180624,17,9
HIFAN_UIC_002,SP20297,SW335848-1,46445,I18,SW335848-1,10,mg/mL,20,Scott La,20180624,18,9
HIFAN_UIC_002,SP20297,SW335847-1,46444,I19,SW335847-1,10,mg/mL,20,Scott La,20180624,19,9
HIFAN_UIC_002,SP20297,SW335846-1,46443,I20,SW335846-1,10,mg/mL,20,Scott La,20180624,20,9
HIFAN_UIC_002,SP20297,SW335845-1,46442,I21,SW335845-1,10,mg/mL,20,Scott La,20180624,21,9
HIFAN_UIC_002,SP20297,SW335844-1,46441,I22,SW335844-1,10,mg/mL,20,Scott La,20180624,22,9
HIFAN_UIC_002,SP20297,SW335843-1,46438,J13,SW335843-1,10,mg/mL,20,Scott La,20180624,13,10
HIFAN_UIC_002,SP20297,SW335842-1,46437,J14,SW335842-1,10,mg/mL,20,Scott La,20180624,14,10
HIFAN_UIC_002,SP20297,SW335841-1,46436,J15,SW335841-1,10,mg/mL,20,Scott La,20180624,15,10
HIFAN_UIC_002,SP20297,SW335840-1,46435,J16,SW335840-1,10,mg/mL,20,Scott La,20180624,16,10
HIFAN_UIC_002,SP20297,SW335839-1,46434,J17,SW335839-1,10,mg/mL,20,Scott La,20180624,17,10
HIFAN_UIC_002,SP20297,SW335838-1,46433,J18,SW335838-1,10,mg/mL,20,Scott La,20180624,18,10
HIFAN_UIC_002,SP20297,SW335837-1,46432,J19,SW335837-1,10,mg/mL,20,Scott La,20180624,19,10
HIFAN_UIC_002,SP20297,SW335836-1,46431,J20,SW335836-1,10,mg/mL,20,Scott La,20180624,20,10
HIFAN_UIC_002,SP20297,SW335835-1,46430,J21,SW335835-1,10,mg/mL,20,Scott La,20180624,21,10
HIFAN_UIC_002,SP20297,SW335834-1,46429,J22,SW335834-1,10,mg/mL,20,Scott La,20180624,22,10
HIFAN_UIC_002,SP20297,SW335833-1,46426,K13,SW335833-1,10,mg/mL,20,Scott La,20180624,13,11
HIFAN_UIC_002,SP20297,SW335832-1,46425,K14,SW335832-1,10,mg/mL,20,Scott La,20180624,14,11
HIFAN_UIC_002,SP20297,SW335831-1,46424,K15,SW335831-1,10,mg/mL,20,Scott La,20180624,15,11
HIFAN_UIC_002,SP20297,SW335830-1,46423,K16,SW335830-1,10,mg/mL,20,Scott La,20180624,16,11
HIFAN_UIC_002,SP20297,SW335829-1,46422,K17,SW335829-1,10,mg/mL,20,Scott La,20180624,17,11
HIFAN_UIC_002,SP20297,SW335828-1,46421,K18,SW335828-1,10,mg/mL,20,Scott La,20180624,18,11
HIFAN_UIC_002,SP20297,SW335827-1,46420,K19,SW335827-1,10,mg/mL,20,Scott La,20180624,19,11
HIFAN_UIC_002,SP20297,SW335826-1,46419,K20,SW335826-1,10,mg/mL,20,Scott La,20180624,20,11
HIFAN_UIC_002,SP20297,SW335825-1,46418,K21,SW335825-1,10,mg/mL,20,Scott La,20180624,21,11
HIFAN_UIC_002,SP20297,SW335824-1,46417,K22,SW335824-1,10,mg/mL,20,Scott La,20180624,22,11
HIFAN_UIC_002,SP20297,SW335823-1,46414,L13,SW335823-1,10,mg/mL,10,Scott La,20180624,13,12
HIFAN_UIC_002,SP20297,SW335822-1,46413,L14,SW335822-1,10,mg/mL,20,Scott La,20180624,14,12
HIFAN_UIC_002,SP20297,SW335821-1,46412,L15,SW335821-1,10,mg/mL,10,Scott La,20180624,15,12
HIFAN_UIC_002,SP20297,SW335820-1,46411,L16,SW335820-1,10,mg/mL,20,Scott La,20180624,16,12
HIFAN_UIC_002,SP20297,SW335819-1,46410,L17,SW335819-1,10,mg/mL,20,Scott La,20180624,17,12
HIFAN_UIC_002,SP20297,SW335818-1,46409,L18,SW335818-1,10,mg/mL,20,Scott La,20180624,18,12
HIFAN_UIC_002,SP20297,SW335817-1,46408,L19,SW335817-1,10,mg/mL,20,Scott La,20180624,19,12
HIFAN_UIC_002,SP20297,SW335816-1,46407,L20,SW335816-1,10,mg/mL,20,Scott La,20180624,20,12
HIFAN_UIC_002,SP20297,SW335815-1,46406,L21,SW335815-1,10,mg/mL,20,Scott La,20180624,21,12
HIFAN_UIC_002,SP20297,SW335814-1,46405,L22,SW335814-1,10,mg/mL,20,Scott La,20180624,22,12
HIFAN_UIC_002,SP20297,SW335813-1,46402,M13,SW335813-1,10,mg/mL,20,Scott La,20180624,13,13
HIFAN_UIC_002,SP20297,SW335812-1,46401,M14,SW335812-1,10,mg/mL,20,Scott La,20180624,14,13
HIFAN_UIC_002,SP20297,SW335811-1,46400,M15,SW335811-1,10,mg/mL,20,Scott La,20180624,15,13
HIFAN_UIC_002,SP20297,SW335810-1,46399,M16,SW335810-1,10,mg/mL,20,Scott La,20180624,16,13
HIFAN_UIC_002,SP20297,SW335809-1,46398,M17,SW335809-1,10,mg/mL,20,Scott La,20180624,17,13
HIFAN_UIC_002,SP20297,SW335808-1,46397,M18,SW335808-1,10,mg/mL,20,Scott La,20180624,18,13
HIFAN_UIC_002,SP20297,SW335807-1,46396,M19,SW335807-1,10,mg/mL,20,Scott La,20180624,19,13
HIFAN_UIC_002,SP20297,SW335806-1,46395,M20,SW335806-1,10,mg/mL,20,Scott La,20180624,20,13
HIFAN_UIC_002,SP20297,SW335805-1,46394,M21,SW335805-1,10,mg/mL,20,Scott La,20180624,21,13
HIFAN_UIC_002,SP20297,SW335804-1,46393,M22,SW335804-1,10,mg/mL,20,Scott La,20180624,22,13
HIFAN_UIC_002,SP20297,SW335803-1,46263,N18,SW335803-1,10,mg/mL,20,Scott La,20180624,18,14
HIFAN_UIC_002,SP20297,SW335802-1,46262,N19,SW335802-1,10,mM,20,Scott La,20180624,19,14
HIFAN_UIC_002,SP20297,SW335801-1,46261,N20,SW335801-1,10,mM,20,Scott La,20180624,20,14
HIFAN_UIC_002,SP20297,SW335800-1,46238,N21,SW335800-1,10,mg/mL,20,Scott La,20180624,21,14
HIFAN_UIC_002,SP20297,SW335799-1,46237,N22,SW335799-1,10,mg/mL,20,Scott La,20180624,22,14
HIFAN_UIC_002,SP20297,SW335798-1,46234,O13,SW335798-1,10,mg/mL,20,Scott La,20180624,13,15
HIFAN_UIC_002,SP20297,SW335797-1,46233,O14,SW335797-1,10,mg/mL,20,Scott La,20180624,14,15
HIFAN_UIC_002,SP20297,SW335796-1,46232,O15,SW335796-1,10,mg/mL,20,Scott La,20180624,15,15
HIFAN_UIC_002,SP20297,SW335795-1,46231,O16,SW335795-1,10,mg/mL,20,Scott La,20180624,16,15
HIFAN_UIC_002,SP20297,SW335794-1,46230,O17,SW335794-1,10,mg/mL,20,Scott La,20180624,17,15
HIFAN_UIC_002,SP20297,SW335793-1,46229,O18,SW335793-1,10,mg/mL,20,Scott La,20180624,18,15
HIFAN_UIC_002,SP20297,SW335792-1,46228,O19,SW335792-1,10,mg/mL,20,Scott La,20180624,19,15
HIFAN_UIC_002,SP20297,SW335791-1,46227,O20,SW335791-1,10,mg/mL,20,Scott La,20180624,20,15
HIFAN_UIC_002,SP20297,SW335790-1,46226,O21,SW335790-1,10,mg/mL,20,Scott La,20180624,21,15
HIFAN_UIC_002,SP20297,SW335789-1,46225,O22,SW335789-1,10,mg/mL,20,Scott La,20180624,22,15
HIFAN_UIC_002,SP20297,SW335788-1,46210,P13,SW335788-1,10,mg/mL,20,Scott La,20180624,13,16
HIFAN_UIC_002,SP20297,SW335787-1,46209,P14,SW335787-1,10,mg/mL,20,Scott La,20180624,14,16
HIFAN_UIC_002,SP20297,SW335786-1,46208,P15,SW335786-1,10,mg/mL,20,Scott La,20180624,15,16
HIFAN_UIC_002,SP20297,SW335785-1,46207,P16,SW335785-1,10,mg/mL,20,Scott La,20180624,16,16
HIFAN_UIC_002,SP20297,SW335784-1,46206,P17,SW335784-1,10,mg/mL,20,Scott La,20180624,17,16
HIFAN_UIC_002,SP20297,SW335783-1,46205,P18,SW335783-1,10,mg/mL,20,Scott La,20180624,18,16
HIFAN_UIC_002,SP20297,SW335782-1,46204,P19,SW335782-1,10,mg/mL,20,Scott La,20180624,19,16
HIFAN_UIC_002,SP20297,SW335781-1,46203,P20,SW335781-1,10,mg/mL,20,Scott La,20180624,20,16
HIFAN_UIC_002,SP20297,SW335780-1,46202,P21,SW335780-1,10,mg/mL,20,Scott La,20180624,21,16
HIFAN_UIC_002,SP20297,SW335779-1,46201,P22,SW335779-1,10,mg/mL,20,Scott La,20180624,22,16
