96 Plate ID,96 plate number,96 Well,384 Plate ID,Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit,Well X,Well Y
3)C1748-B-48,3,A07,Pfizer_PL_Plate1,SP20240,B13,C1748-B-48_08,C1748-B-48_08,-1,m,13,2
4)C1748-B-49,4,A07,Pfizer_PL_Plate1,SP20240,B14,C1748-B-49_08,C1748-B-49_08,-1,m,14,2
3)C1748-B-48,3,A08,Pfizer_PL_Plate1,SP20240,B15,C1748-B-48_09,C1748-B-48_09,-1,m,15,2
4)C1748-B-49,4,A08,Pfizer_PL_Plate1,SP20240,B16,C1748-B-49_09,C1748-B-49_09,-1,m,16,2
3)C1748-B-48,3,A09,Pfizer_PL_Plate1,SP20240,B17,C1748-B-48_10,C1748-B-48_10,-1,m,17,2
4)C1748-B-49,4,A09,Pfizer_PL_Plate1,SP20240,B18,C1748-B-49_10,C1748-B-49_10,-1,m,18,2
3)C1748-B-48,3,A10,Pfizer_PL_Plate1,SP20240,B19,C1748-B-48_11,C1748-B-48_11,-1,m,19,2
4)C1748-B-49,4,A10,Pfizer_PL_Plate1,SP20240,B20,C1748-B-49_11,C1748-B-49_11,-1,m,20,2
3)C1748-B-48,3,A11,Pfizer_PL_Plate1,SP20240,B21,C1748-B-48_12,C1748-B-48_12,-1,m,21,2
4)C1748-B-49,4,A11,Pfizer_PL_Plate1,SP20240,B22,C1748-B-49_12,C1748-B-49_12,-1,m,22,2
1)C1748-B-03,1,B02,Pfizer_PL_Plate1,SP20240,C03,C1748-B-03_13,C1748-B-03_13,-1,m,3,3
2)C1748-B-18,2,B02,Pfizer_PL_Plate1,SP20240,C04,C1748-B-18_13,C1748-B-18_13,-1,m,4,3
1)C1748-B-03,1,B03,Pfizer_PL_Plate1,SP20240,C05,C1748-B-03_14,C1748-B-03_14,-1,m,5,3
2)C1748-B-18,2,B03,Pfizer_PL_Plate1,SP20240,C06,C1748-B-18_14,C1748-B-18_14,-1,m,6,3
1)C1748-B-03,1,B04,Pfizer_PL_Plate1,SP20240,C07,C1748-B-03_15,C1748-B-03_15,-1,m,7,3
2)C1748-B-18,2,B04,Pfizer_PL_Plate1,SP20240,C08,C1748-B-18_15,C1748-B-18_15,-1,m,8,3
1)C1748-B-03,1,B05,Pfizer_PL_Plate1,SP20240,C09,C1748-B-03_16,C1748-B-03_16,-1,m,9,3
2)C1748-B-18,2,B05,Pfizer_PL_Plate1,SP20240,C10,C1748-B-18_16,C1748-B-18_16,-1,m,10,3
1)C1748-B-03,1,B06,Pfizer_PL_Plate1,SP20240,C11,C1748-B-03_17,C1748-B-03_17,-1,m,11,3
2)C1748-B-18,2,B06,Pfizer_PL_Plate1,SP20240,C12,C1748-B-18_17,C1748-B-18_17,-1,m,12,3
1)C1748-B-03,1,B07,Pfizer_PL_Plate1,SP20240,C13,C1748-B-03_18,C1748-B-03_18,-1,m,13,3
2)C1748-B-18,2,B07,Pfizer_PL_Plate1,SP20240,C14,C1748-B-18_18,C1748-B-18_18,-1,m,14,3
1)C1748-B-03,1,B08,Pfizer_PL_Plate1,SP20240,C15,C1748-B-03_19,C1748-B-03_19,-1,m,15,3
2)C1748-B-18,2,B08,Pfizer_PL_Plate1,SP20240,C16,C1748-B-18_19,C1748-B-18_19,-1,m,16,3
1)C1748-B-03,1,B09,Pfizer_PL_Plate1,SP20240,C17,C1748-B-03_20,C1748-B-03_20,-1,m,17,3
2)C1748-B-18,2,B09,Pfizer_PL_Plate1,SP20240,C18,C1748-B-18_20,C1748-B-18_20,-1,m,18,3
1)C1748-B-03,1,B10,Pfizer_PL_Plate1,SP20240,C19,C1748-B-03_21,C1748-B-03_21,-1,m,19,3
2)C1748-B-18,2,B10,Pfizer_PL_Plate1,SP20240,C20,C1748-B-18_21,C1748-B-18_21,-1,m,20,3
1)C1748-B-03,1,B11,Pfizer_PL_Plate1,SP20240,C21,C1748-B-03_22,C1748-B-03_22,-1,m,21,3
2)C1748-B-18,2,B11,Pfizer_PL_Plate1,SP20240,C22,C1748-B-18_22,C1748-B-18_22,-1,m,22,3
3)C1748-B-48,3,B02,Pfizer_PL_Plate1,SP20240,D03,C1748-B-48_13,C1748-B-48_13,-1,m,3,4
4)C1748-B-49,4,B02,Pfizer_PL_Plate1,SP20240,D04,C1748-B-49_13,C1748-B-49_13,-1,m,4,4
3)C1748-B-48,3,B03,Pfizer_PL_Plate1,SP20240,D05,C1748-B-48_14,C1748-B-48_14,-1,m,5,4
4)C1748-B-49,4,B03,Pfizer_PL_Plate1,SP20240,D06,C1748-B-49_14,C1748-B-49_14,-1,m,6,4
3)C1748-B-48,3,B04,Pfizer_PL_Plate1,SP20240,D07,C1748-B-48_15,C1748-B-48_15,-1,m,7,4
4)C1748-B-49,4,B04,Pfizer_PL_Plate1,SP20240,D08,C1748-B-49_15,C1748-B-49_15,-1,m,8,4
3)C1748-B-48,3,B05,Pfizer_PL_Plate1,SP20240,D09,C1748-B-48_16,C1748-B-48_16,-1,m,9,4
4)C1748-B-49,4,B05,Pfizer_PL_Plate1,SP20240,D10,C1748-B-49_16,C1748-B-49_16,-1,m,10,4
3)C1748-B-48,3,B06,Pfizer_PL_Plate1,SP20240,D11,C1748-B-48_17,C1748-B-48_17,-1,m,11,4
4)C1748-B-49,4,B06,Pfizer_PL_Plate1,SP20240,D12,C1748-B-49_17,C1748-B-49_17,-1,m,12,4
3)C1748-B-48,3,B07,Pfizer_PL_Plate1,SP20240,D13,C1748-B-48_18,C1748-B-48_18,-1,m,13,4
4)C1748-B-49,4,B07,Pfizer_PL_Plate1,SP20240,D14,C1748-B-49_18,C1748-B-49_18,-1,m,14,4
3)C1748-B-48,3,B08,Pfizer_PL_Plate1,SP20240,D15,C1748-B-48_19,C1748-B-48_19,-1,m,15,4
4)C1748-B-49,4,B08,Pfizer_PL_Plate1,SP20240,D16,C1748-B-49_19,C1748-B-49_19,-1,m,16,4
3)C1748-B-48,3,B09,Pfizer_PL_Plate1,SP20240,D17,C1748-B-48_20,C1748-B-48_20,-1,m,17,4
4)C1748-B-49,4,B09,Pfizer_PL_Plate1,SP20240,D18,C1748-B-49_20,C1748-B-49_20,-1,m,18,4
3)C1748-B-48,3,B10,Pfizer_PL_Plate1,SP20240,D19,C1748-B-48_21,C1748-B-48_21,-1,m,19,4
4)C1748-B-49,4,B10,Pfizer_PL_Plate1,SP20240,D20,C1748-B-49_21,C1748-B-49_21,-1,m,20,4
3)C1748-B-48,3,B11,Pfizer_PL_Plate1,SP20240,D21,C1748-B-48_22,C1748-B-48_22,-1,m,21,4
4)C1748-B-49,4,B11,Pfizer_PL_Plate1,SP20240,D22,C1748-B-49_22,C1748-B-49_22,-1,m,22,4
1)C1748-B-03,1,C02,Pfizer_PL_Plate1,SP20240,E03,C1748-B-03_23,C1748-B-03_23,-1,m,3,5
2)C1748-B-18,2,C02,Pfizer_PL_Plate1,SP20240,E04,C1748-B-18_23,C1748-B-18_23,-1,m,4,5
1)C1748-B-03,1,C03,Pfizer_PL_Plate1,SP20240,E05,C1748-B-03_24,C1748-B-03_24,-1,m,5,5
2)C1748-B-18,2,C03,Pfizer_PL_Plate1,SP20240,E06,C1748-B-18_24,C1748-B-18_24,-1,m,6,5
1)C1748-B-03,1,C04,Pfizer_PL_Plate1,SP20240,E07,C1748-B-03_25,C1748-B-03_25,-1,m,7,5
2)C1748-B-18,2,C04,Pfizer_PL_Plate1,SP20240,E08,C1748-B-18_25,C1748-B-18_25,-1,m,8,5
1)C1748-B-03,1,C05,Pfizer_PL_Plate1,SP20240,E09,C1748-B-03_26,C1748-B-03_26,-1,m,9,5
2)C1748-B-18,2,C05,Pfizer_PL_Plate1,SP20240,E10,C1748-B-18_26,C1748-B-18_26,-1,m,10,5
1)C1748-B-03,1,C06,Pfizer_PL_Plate1,SP20240,E11,C1748-B-03_27,C1748-B-03_27,-1,m,11,5
2)C1748-B-18,2,C06,Pfizer_PL_Plate1,SP20240,E12,C1748-B-18_27,C1748-B-18_27,-1,m,12,5
1)C1748-B-03,1,C07,Pfizer_PL_Plate1,SP20240,E13,C1748-B-03_28,C1748-B-03_28,-1,m,13,5
2)C1748-B-18,2,C07,Pfizer_PL_Plate1,SP20240,E14,C1748-B-18_28,C1748-B-18_28,-1,m,14,5
1)C1748-B-03,1,C08,Pfizer_PL_Plate1,SP20240,E15,C1748-B-03_29,C1748-B-03_29,-1,m,15,5
2)C1748-B-18,2,C08,Pfizer_PL_Plate1,SP20240,E16,C1748-B-18_29,C1748-B-18_29,-1,m,16,5
1)C1748-B-03,1,C09,Pfizer_PL_Plate1,SP20240,E17,C1748-B-03_30,C1748-B-03_30,-1,m,17,5
2)C1748-B-18,2,C09,Pfizer_PL_Plate1,SP20240,E18,C1748-B-18_30,C1748-B-18_30,-1,m,18,5
1)C1748-B-03,1,C10,Pfizer_PL_Plate1,SP20240,E19,C1748-B-03_31,C1748-B-03_31,-1,m,19,5
2)C1748-B-18,2,C10,Pfizer_PL_Plate1,SP20240,E20,C1748-B-18_31,C1748-B-18_31,-1,m,20,5
1)C1748-B-03,1,C11,Pfizer_PL_Plate1,SP20240,E21,C1748-B-03_32,C1748-B-03_32,-1,m,21,5
2)C1748-B-18,2,C11,Pfizer_PL_Plate1,SP20240,E22,C1748-B-18_32,C1748-B-18_32,-1,m,22,5
3)C1748-B-48,3,C02,Pfizer_PL_Plate1,SP20240,F03,C1748-B-48_23,C1748-B-48_23,-1,m,3,6
4)C1748-B-49,4,C02,Pfizer_PL_Plate1,SP20240,F04,C1748-B-49_23,C1748-B-49_23,-1,m,4,6
3)C1748-B-48,3,C03,Pfizer_PL_Plate1,SP20240,F05,C1748-B-48_24,C1748-B-48_24,-1,m,5,6
4)C1748-B-49,4,C03,Pfizer_PL_Plate1,SP20240,F06,C1748-B-49_24,C1748-B-49_24,-1,m,6,6
3)C1748-B-48,3,C04,Pfizer_PL_Plate1,SP20240,F07,C1748-B-48_25,C1748-B-48_25,-1,m,7,6
4)C1748-B-49,4,C04,Pfizer_PL_Plate1,SP20240,F08,C1748-B-49_25,C1748-B-49_25,-1,m,8,6
3)C1748-B-48,3,C05,Pfizer_PL_Plate1,SP20240,F09,C1748-B-48_26,C1748-B-48_26,-1,m,9,6
4)C1748-B-49,4,C05,Pfizer_PL_Plate1,SP20240,F10,C1748-B-49_26,C1748-B-49_26,-1,m,10,6
3)C1748-B-48,3,C06,Pfizer_PL_Plate1,SP20240,F11,C1748-B-48_27,C1748-B-48_27,-1,m,11,6
4)C1748-B-49,4,C06,Pfizer_PL_Plate1,SP20240,F12,C1748-B-49_27,C1748-B-49_27,-1,m,12,6
3)C1748-B-48,3,C07,Pfizer_PL_Plate1,SP20240,F13,C1748-B-48_28,C1748-B-48_28,-1,m,13,6
4)C1748-B-49,4,C07,Pfizer_PL_Plate1,SP20240,F14,C1748-B-49_28,C1748-B-49_28,-1,m,14,6
3)C1748-B-48,3,C08,Pfizer_PL_Plate1,SP20240,F15,C1748-B-48_29,C1748-B-48_29,-1,m,15,6
4)C1748-B-49,4,C08,Pfizer_PL_Plate1,SP20240,F16,C1748-B-49_29,C1748-B-49_29,-1,m,16,6
3)C1748-B-48,3,C09,Pfizer_PL_Plate1,SP20240,F17,C1748-B-48_30,C1748-B-48_30,-1,m,17,6
4)C1748-B-49,4,C09,Pfizer_PL_Plate1,SP20240,F18,C1748-B-49_30,C1748-B-49_30,-1,m,18,6
3)C1748-B-48,3,C10,Pfizer_PL_Plate1,SP20240,F19,C1748-B-48_31,C1748-B-48_31,-1,m,19,6
4)C1748-B-49,4,C10,Pfizer_PL_Plate1,SP20240,F20,C1748-B-49_31,C1748-B-49_31,-1,m,20,6
3)C1748-B-48,3,C11,Pfizer_PL_Plate1,SP20240,F21,C1748-B-48_32,C1748-B-48_32,-1,m,21,6
4)C1748-B-49,4,C11,Pfizer_PL_Plate1,SP20240,F22,C1748-B-49_32,C1748-B-49_32,-1,m,22,6
1)C1748-B-03,1,D02,Pfizer_PL_Plate1,SP20240,G03,C1748-B-03_33,C1748-B-03_33,-1,m,3,7
2)C1748-B-18,2,D02,Pfizer_PL_Plate1,SP20240,G04,C1748-B-18_33,C1748-B-18_33,-1,m,4,7
1)C1748-B-03,1,D03,Pfizer_PL_Plate1,SP20240,G05,C1748-B-03_34,C1748-B-03_34,-1,m,5,7
2)C1748-B-18,2,D03,Pfizer_PL_Plate1,SP20240,G06,C1748-B-18_34,C1748-B-18_34,-1,m,6,7
1)C1748-B-03,1,D04,Pfizer_PL_Plate1,SP20240,G07,C1748-B-03_35,C1748-B-03_35,-1,m,7,7
2)C1748-B-18,2,D04,Pfizer_PL_Plate1,SP20240,G08,C1748-B-18_35,C1748-B-18_35,-1,m,8,7
1)C1748-B-03,1,D05,Pfizer_PL_Plate1,SP20240,G09,C1748-B-03_36,C1748-B-03_36,-1,m,9,7
2)C1748-B-18,2,D05,Pfizer_PL_Plate1,SP20240,G10,C1748-B-18_36,C1748-B-18_36,-1,m,10,7
1)C1748-B-03,1,D06,Pfizer_PL_Plate1,SP20240,G11,C1748-B-03_37,C1748-B-03_37,-1,m,11,7
2)C1748-B-18,2,D06,Pfizer_PL_Plate1,SP20240,G12,C1748-B-18_37,C1748-B-18_37,-1,m,12,7
1)C1748-B-03,1,D07,Pfizer_PL_Plate1,SP20240,G13,C1748-B-03_38,C1748-B-03_38,-1,m,13,7
2)C1748-B-18,2,D07,Pfizer_PL_Plate1,SP20240,G14,C1748-B-18_38,C1748-B-18_38,-1,m,14,7
1)C1748-B-03,1,D08,Pfizer_PL_Plate1,SP20240,G15,C1748-B-03_39,C1748-B-03_39,-1,m,15,7
2)C1748-B-18,2,D08,Pfizer_PL_Plate1,SP20240,G16,C1748-B-18_39,C1748-B-18_39,-1,m,16,7
1)C1748-B-03,1,D09,Pfizer_PL_Plate1,SP20240,G17,C1748-B-03_40,C1748-B-03_40,-1,m,17,7
2)C1748-B-18,2,D09,Pfizer_PL_Plate1,SP20240,G18,C1748-B-18_40,C1748-B-18_40,-1,m,18,7
1)C1748-B-03,1,D10,Pfizer_PL_Plate1,SP20240,G19,C1748-B-03_41,C1748-B-03_41,-1,m,19,7
2)C1748-B-18,2,D10,Pfizer_PL_Plate1,SP20240,G20,C1748-B-18_41,C1748-B-18_41,-1,m,20,7
1)C1748-B-03,1,D11,Pfizer_PL_Plate1,SP20240,G21,C1748-B-03_42,C1748-B-03_42,-1,m,21,7
2)C1748-B-18,2,D11,Pfizer_PL_Plate1,SP20240,G22,C1748-B-18_42,C1748-B-18_42,-1,m,22,7
3)C1748-B-48,3,D02,Pfizer_PL_Plate1,SP20240,H03,C1748-B-48_33,C1748-B-48_33,-1,m,3,8
4)C1748-B-49,4,D02,Pfizer_PL_Plate1,SP20240,H04,C1748-B-49_33,C1748-B-49_33,-1,m,4,8
3)C1748-B-48,3,D03,Pfizer_PL_Plate1,SP20240,H05,C1748-B-48_34,C1748-B-48_34,-1,m,5,8
4)C1748-B-49,4,D03,Pfizer_PL_Plate1,SP20240,H06,C1748-B-49_34,C1748-B-49_34,-1,m,6,8
3)C1748-B-48,3,D04,Pfizer_PL_Plate1,SP20240,H07,C1748-B-48_35,C1748-B-48_35,-1,m,7,8
4)C1748-B-49,4,D04,Pfizer_PL_Plate1,SP20240,H08,C1748-B-49_35,C1748-B-49_35,-1,m,8,8
3)C1748-B-48,3,D05,Pfizer_PL_Plate1,SP20240,H09,C1748-B-48_36,C1748-B-48_36,-1,m,9,8
4)C1748-B-49,4,D05,Pfizer_PL_Plate1,SP20240,H10,C1748-B-49_36,C1748-B-49_36,-1,m,10,8
3)C1748-B-48,3,D06,Pfizer_PL_Plate1,SP20240,H11,C1748-B-48_37,C1748-B-48_37,-1,m,11,8
4)C1748-B-49,4,D06,Pfizer_PL_Plate1,SP20240,H12,C1748-B-49_37,C1748-B-49_37,-1,m,12,8
3)C1748-B-48,3,D07,Pfizer_PL_Plate1,SP20240,H13,C1748-B-48_38,C1748-B-48_38,-1,m,13,8
4)C1748-B-49,4,D07,Pfizer_PL_Plate1,SP20240,H14,C1748-B-49_38,C1748-B-49_38,-1,m,14,8
3)C1748-B-48,3,D08,Pfizer_PL_Plate1,SP20240,H15,C1748-B-48_39,C1748-B-48_39,-1,m,15,8
4)C1748-B-49,4,D08,Pfizer_PL_Plate1,SP20240,H16,C1748-B-49_39,C1748-B-49_39,-1,m,16,8
3)C1748-B-48,3,D09,Pfizer_PL_Plate1,SP20240,H17,C1748-B-48_40,C1748-B-48_40,-1,m,17,8
4)C1748-B-49,4,D09,Pfizer_PL_Plate1,SP20240,H18,C1748-B-49_40,C1748-B-49_40,-1,m,18,8
3)C1748-B-48,3,D10,Pfizer_PL_Plate1,SP20240,H19,C1748-B-48_41,C1748-B-48_41,-1,m,19,8
4)C1748-B-49,4,D10,Pfizer_PL_Plate1,SP20240,H20,C1748-B-49_41,C1748-B-49_41,-1,m,20,8
3)C1748-B-48,3,D11,Pfizer_PL_Plate1,SP20240,H21,C1748-B-48_42,C1748-B-48_42,-1,m,21,8
4)C1748-B-49,4,D11,Pfizer_PL_Plate1,SP20240,H22,C1748-B-49_42,C1748-B-49_42,-1,m,22,8
1)C1748-B-03,1,E02,Pfizer_PL_Plate1,SP20240,I03,C1748-B-03_43,C1748-B-03_43,-1,m,3,9
2)C1748-B-18,2,E02,Pfizer_PL_Plate1,SP20240,I04,C1748-B-18_43,C1748-B-18_43,-1,m,4,9
1)C1748-B-03,1,E03,Pfizer_PL_Plate1,SP20240,I05,C1748-B-03_44,C1748-B-03_44,-1,m,5,9
2)C1748-B-18,2,E03,Pfizer_PL_Plate1,SP20240,I06,C1748-B-18_44,C1748-B-18_44,-1,m,6,9
1)C1748-B-03,1,E04,Pfizer_PL_Plate1,SP20240,I07,C1748-B-03_45,C1748-B-03_45,-1,m,7,9
2)C1748-B-18,2,E04,Pfizer_PL_Plate1,SP20240,I08,C1748-B-18_45,C1748-B-18_45,-1,m,8,9
1)C1748-B-03,1,E05,Pfizer_PL_Plate1,SP20240,I09,C1748-B-03_46,C1748-B-03_46,-1,m,9,9
2)C1748-B-18,2,E05,Pfizer_PL_Plate1,SP20240,I10,C1748-B-18_46,C1748-B-18_46,-1,m,10,9
1)C1748-B-03,1,E06,Pfizer_PL_Plate1,SP20240,I11,C1748-B-03_47,C1748-B-03_47,-1,m,11,9
2)C1748-B-18,2,E06,Pfizer_PL_Plate1,SP20240,I12,C1748-B-18_47,C1748-B-18_47,-1,m,12,9
1)C1748-B-03,1,E07,Pfizer_PL_Plate1,SP20240,I13,C1748-B-03_48,C1748-B-03_48,-1,m,13,9
2)C1748-B-18,2,E07,Pfizer_PL_Plate1,SP20240,I14,C1748-B-18_48,C1748-B-18_48,-1,m,14,9
1)C1748-B-03,1,E08,Pfizer_PL_Plate1,SP20240,I15,C1748-B-03_49,C1748-B-03_49,-1,m,15,9
2)C1748-B-18,2,E08,Pfizer_PL_Plate1,SP20240,I16,C1748-B-18_49,C1748-B-18_49,-1,m,16,9
1)C1748-B-03,1,E09,Pfizer_PL_Plate1,SP20240,I17,C1748-B-03_50,C1748-B-03_50,-1,m,17,9
2)C1748-B-18,2,E09,Pfizer_PL_Plate1,SP20240,I18,C1748-B-18_50,C1748-B-18_50,-1,m,18,9
1)C1748-B-03,1,E10,Pfizer_PL_Plate1,SP20240,I19,C1748-B-03_51,C1748-B-03_51,-1,m,19,9
2)C1748-B-18,2,E10,Pfizer_PL_Plate1,SP20240,I20,C1748-B-18_51,C1748-B-18_51,-1,m,20,9
1)C1748-B-03,1,E11,Pfizer_PL_Plate1,SP20240,I21,C1748-B-03_52,C1748-B-03_52,-1,m,21,9
2)C1748-B-18,2,E11,Pfizer_PL_Plate1,SP20240,I22,C1748-B-18_52,C1748-B-18_52,-1,m,22,9
3)C1748-B-48,3,E02,Pfizer_PL_Plate1,SP20240,J03,C1748-B-48_43,C1748-B-48_43,-1,m,3,10
4)C1748-B-49,4,E02,Pfizer_PL_Plate1,SP20240,J04,C1748-B-49_43,C1748-B-49_43,-1,m,4,10
3)C1748-B-48,3,E03,Pfizer_PL_Plate1,SP20240,J05,C1748-B-48_44,C1748-B-48_44,-1,m,5,10
4)C1748-B-49,4,E03,Pfizer_PL_Plate1,SP20240,J06,C1748-B-49_44,C1748-B-49_44,-1,m,6,10
3)C1748-B-48,3,E04,Pfizer_PL_Plate1,SP20240,J07,C1748-B-48_45,C1748-B-48_45,-1,m,7,10
4)C1748-B-49,4,E04,Pfizer_PL_Plate1,SP20240,J08,C1748-B-49_45,C1748-B-49_45,-1,m,8,10
3)C1748-B-48,3,E05,Pfizer_PL_Plate1,SP20240,J09,C1748-B-48_46,C1748-B-48_46,-1,m,9,10
4)C1748-B-49,4,E05,Pfizer_PL_Plate1,SP20240,J10,C1748-B-49_46,C1748-B-49_46,-1,m,10,10
3)C1748-B-48,3,E06,Pfizer_PL_Plate1,SP20240,J11,C1748-B-48_47,C1748-B-48_47,-1,m,11,10
4)C1748-B-49,4,E06,Pfizer_PL_Plate1,SP20240,J12,C1748-B-49_47,C1748-B-49_47,-1,m,12,10
3)C1748-B-48,3,E07,Pfizer_PL_Plate1,SP20240,J13,C1748-B-48_48,C1748-B-48_48,-1,m,13,10
4)C1748-B-49,4,E07,Pfizer_PL_Plate1,SP20240,J14,C1748-B-49_48,C1748-B-49_48,-1,m,14,10
3)C1748-B-48,3,E08,Pfizer_PL_Plate1,SP20240,J15,C1748-B-48_49,C1748-B-48_49,-1,m,15,10
4)C1748-B-49,4,E08,Pfizer_PL_Plate1,SP20240,J16,C1748-B-49_49,C1748-B-49_49,-1,m,16,10
3)C1748-B-48,3,E09,Pfizer_PL_Plate1,SP20240,J17,C1748-B-48_50,C1748-B-48_50,-1,m,17,10
4)C1748-B-49,4,E09,Pfizer_PL_Plate1,SP20240,J18,C1748-B-49_50,C1748-B-49_50,-1,m,18,10
3)C1748-B-48,3,E10,Pfizer_PL_Plate1,SP20240,J19,C1748-B-48_51,C1748-B-48_51,-1,m,19,10
4)C1748-B-49,4,E10,Pfizer_PL_Plate1,SP20240,J20,C1748-B-49_51,C1748-B-49_51,-1,m,20,10
3)C1748-B-48,3,E11,Pfizer_PL_Plate1,SP20240,J21,C1748-B-48_52,C1748-B-48_52,-1,m,21,10
4)C1748-B-49,4,E11,Pfizer_PL_Plate1,SP20240,J22,C1748-B-49_52,C1748-B-49_52,-1,m,22,10
1)C1748-B-03,1,F02,Pfizer_PL_Plate1,SP20240,K03,C1748-B-03_53,C1748-B-03_53,-1,m,3,11
2)C1748-B-18,2,F02,Pfizer_PL_Plate1,SP20240,K04,C1748-B-18_53,C1748-B-18_53,-1,m,4,11
1)C1748-B-03,1,F03,Pfizer_PL_Plate1,SP20240,K05,C1748-B-03_54,C1748-B-03_54,-1,m,5,11
2)C1748-B-18,2,F03,Pfizer_PL_Plate1,SP20240,K06,C1748-B-18_54,C1748-B-18_54,-1,m,6,11
1)C1748-B-03,1,F04,Pfizer_PL_Plate1,SP20240,K07,C1748-B-03_55,C1748-B-03_55,-1,m,7,11
2)C1748-B-18,2,F04,Pfizer_PL_Plate1,SP20240,K08,C1748-B-18_55,C1748-B-18_55,-1,m,8,11
1)C1748-B-03,1,F05,Pfizer_PL_Plate1,SP20240,K09,C1748-B-03_56,C1748-B-03_56,-1,m,9,11
2)C1748-B-18,2,F05,Pfizer_PL_Plate1,SP20240,K10,C1748-B-18_56,C1748-B-18_56,-1,m,10,11
1)C1748-B-03,1,F06,Pfizer_PL_Plate1,SP20240,K11,C1748-B-03_57,C1748-B-03_57,-1,m,11,11
2)C1748-B-18,2,F06,Pfizer_PL_Plate1,SP20240,K12,C1748-B-18_57,C1748-B-18_57,-1,m,12,11
