Plate Map,UTSW Plate Map,MoleculeID,Sample ID,Well,Human Readable Name,Concentration,Concentration units,Volume,Preparer,Date Prepared,Notes
SP60001,UTSW_655,SW220595-1,SNF040-4,B16,SW220595-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220611-1,SNF040-5,B17,SW220611-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220627-1,SNF040-6,B18,SW220627-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220643-1,SNF040-7,B19,SW220643-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220659-1,SNF040-8,B20,SW220659-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220675-1,SNF040-9,B21,SW220675-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220691-1,SNF040-10,B22,SW220691-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220548-1,SNF040-11,C13,SW220548-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220564-1,SNF040-12,C14,SW220564-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220580-1,SNF040-13,C15,SW220580-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220596-1,SNF040-14,C16,SW220596-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220612-1,SNF040-15,C17,SW220612-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220628-1,SNF040-16,C18,SW220628-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220644-1,SNF040-17,C19,SW220644-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220660-1,SNF040-18,C20,SW220660-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220676-1,SNF040-19,C21,SW220676-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220692-1,SNF040-20,C22,SW220692-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220549-1,SNF041-1,D13,SW220549-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220565-1,SNF041-2,D14,SW220565-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220581-1,SNF041-3,D15,SW220581-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220597-1,SNF041-4,D16,SW220597-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220613-1,SNF041-5,D17,SW220613-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220629-1,SNF041-6,D18,SW220629-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220645-1,SNF041-7,D19,SW220645-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220661-1,SNF041-8,D20,SW220661-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220677-1,SNF041-9,D21,SW220677-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220693-1,SNF041-10,D22,SW220693-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220550-1,SNF041-11,E13,SW220550-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220566-1,SNF041-12,E14,SW220566-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220582-1,SNF041-13,E15,SW220582-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220598-1,SNF041-14,E16,SW220598-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220614-1,SNF041-15,E17,SW220614-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220630-1,SNF041-16,E18,SW220630-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220646-1,SNF041-17,E19,SW220646-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220662-1,SNF041-18,E20,SW220662-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220678-1,SNF041-19,E21,SW220678-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220694-1,SNF041-20,E22,SW220694-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220551-1,SNF043-1,F13,SW220551-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220567-1,SNF043-2,F14,SW220567-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220583-1,SNF043-3,F15,SW220583-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220599-1,SNF043-4,F16,SW220599-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220615-1,SNF043-5,F17,SW220615-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220631-1,SNF043-6,F18,SW220631-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220647-1,SNF043-7,F19,SW220647-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220663-1,SNF043-8,F20,SW220663-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220679-1,SNF043-9,F21,SW220679-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220695-1,SNF043-10,F22,SW220695-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220552-1,SNF043-11,G13,SW220552-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220568-1,SNF043-12,G14,SW220568-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220584-1,SNF043-13,G15,SW220584-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220600-1,SNF043-14,G16,SW220600-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220616-1,SNF043-15,G17,SW220616-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220632-1,SNF043-16,G18,SW220632-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220648-1,SNF043-17,G19,SW220648-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220664-1,SNF043-18,G20,SW220664-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220680-1,SNF043-19,G21,SW220680-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220696-1,SNF043-20,G22,SW220696-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220553-1,SNF044-1,H13,SW220553-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220569-1,SNF044-2,H14,SW220569-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220585-1,SNF044-3,H15,SW220585-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220601-1,SNF044-4,H16,SW220601-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220617-1,SNF044-5,H17,SW220617-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220633-1,SNF044-6,H18,SW220633-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220649-1,SNF044-7,H19,SW220649-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220665-1,SNF044-8,H20,SW220665-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220681-1,SNF044-9,H21,SW220681-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220697-1,SNF044-10,H22,SW220697-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220554-1,SNF044-11,I13,SW220554-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220570-1,SNF044-12,I14,SW220570-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220586-1,SNF044-13,I15,SW220586-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220602-1,SNF044-14,I16,SW220602-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220618-1,SNF044-15,I17,SW220618-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220634-1,SNF044-16,I18,SW220634-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220650-1,SNF044-17,I19,SW220650-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220666-1,SNF044-18,I20,SW220666-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220682-1,SNF044-19,I21,SW220682-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220698-1,SNF044-20,I22,SW220698-1,10,mg/mL,50,Scott La,20171110
SP60001,UTSW_655,SW220555-1,SNF045-1,J13,SW220555-1,10,mg/mL,50,Scott La,20171110
