384_Plate_ID,Plate Map,Well,Human_Readable_Name,MoleculeID,Concentration,Unit,Well_X,Well_Y
HF007,SP20305,B09,Diacerin,Diacerin,10.0,mM,9,2
HF007,SP20305,B10,RP01_F1,RP01_F1,100.0,ug_ml,10,2
HF007,SP20305,B11,Suplatast_(tosilate),Suplatast_(tosilate),10.0,mM,11,2
HF007,SP20305,B12,QA01_F1,QA01_F1,100.0,ug_ml,12,2
HF007,SP20305,B13,Reparixin_(L-lysine_salt),Reparixin_L-lysine_salt,10.0,mM,13,2
HF007,SP20305,B14,JN01_F1,JN01_F1,10.0,ug_ml,14,2
HF007,SP20305,B15,Plerixafor,Plerixafor,10.0,mM,15,2
HF007,SP20305,B16,JN02_F1,JN02_F1,10.0,ug_ml,16,2
HF007,SP20305,B17,SRT3190,SRT3190,10.0,mM,17,2
HF007,SP20305,B18,VM01_F1,VM01_F1,10.0,ug_ml,18,2
HF007,SP20305,B19,Diclofenac_Potassium,Diclofenac_Potassium,10.0,mM,19,2
HF007,SP20305,B20,RP01_F1,RP01_F1,10.0,ug_ml,20,2
HF007,SP20305,B22,QA01_F1,QA01_F1,10.0,ug_ml,22,2
HF007,SP20305,B23,LPS_B23,LPS_B23,,,23,2
HF007,SP20305,B24,LPS_B24,LPS_B24,,,24,2
HF007,SP20305,C03,ibrutinib,ibrutinib,0.5,mM,3,3
HF007,SP20305,C04,IMD-0354,IMD-0354,0.5,mM,4,3
HF007,SP20305,C05,CNX-744,CNX-744,0.5,mM,5,3
HF007,SP20305,C06,IKK-16,IKK-16,0.5,mM,6,3
HF007,SP20305,C07,CGI1746,CGI1746,0.5,mM,7,3
HF007,SP20305,C08,JSH-23,JSH-23,0.5,mM,8,3
HF007,SP20305,C09,AVL292,AVL292,0.5,mM,9,3
HF007,SP20305,C10,SC75741,SC75741,0.5,mM,10,3
HF007,SP20305,C11,nimesulide,nimesulide,0.5,mM,11,3
HF007,SP20305,C12,JSH-23,JSH-23,0.5,mM,12,3
HF007,SP20305,C13,diclofenac,diclofenac,0.5,mM,13,3
HF007,SP20305,C14,QNZ-10,QNZ-10,0.5,mM,14,3
HF007,SP20305,C15,triflusal,triflusal,0.5,mM,15,3
HF007,SP20305,C16,Toll-like_receptor_modulator,Toll-like_receptor_modulator,0.5,mM,16,3
HF007,SP20305,C17,phenacetin,phenacetin,0.5,mM,17,3
HF007,SP20305,C18,Gardiquimod_trifluoroacetate,Gardiquimod_trifluoroacetate,0.5,mM,18,3
HF007,SP20305,C19,antipyrine,antipyrine,0.5,mM,19,3
HF007,SP20305,C20,Resiquimod,Resiquimod,0.5,mM,20,3
HF007,SP20305,C21,BMS-345541,BMS-345541,0.5,mM,21,3
HF007,SP20305,C22,1400W,1400W,0.5,mM,22,3
HF007,SP20305,C23,LPS_C23,LPS_C23,,,23,3
HF007,SP20305,C24,LPS_C24,LPS_C24,,,24,3
HF007,SP20305,D03,L-Name,L-Name,0.5,mM,3,4
HF007,SP20305,D04,JN01_F2,JN01_F2,100.0,ug_ml,4,4
HF007,SP20305,D05,Agmatine,Agmatine,0.5,mM,5,4
HF007,SP20305,D06,JN02_F2,JN02_F2,100.0,ug_ml,6,4
HF007,SP20305,D07,L-NIL,L-NIL,0.5,mM,7,4
HF007,SP20305,D08,VM01_F2,VM01_F2,100.0,ug_ml,8,4
HF007,SP20305,D09,Diacerin,Diacerin,0.5,mM,9,4
HF007,SP20305,D10,RP01_F2,RP01_F2,100.0,ug_ml,10,4
HF007,SP20305,D11,Suplatast_(tosilate),Suplatast_tosilate,0.5,mM,11,4
HF007,SP20305,D12,QA01_F2,QA01_F2,100.0,ug_ml,12,4
HF007,SP20305,D13,Reparixin_(L-lysine_salt),Reparixin_L-lysinesalt,,mM,13,4
HF007,SP20305,D14,JN01_F2,JN01_F2,10.0,ug_ml,14,4
HF007,SP20305,D15,Plerixafor,Plerixafor,0.5,mM,15,4
HF007,SP20305,D16,JN02_F2,JN02_F2,10.0,ug_ml,16,4
HF007,SP20305,D17,SRT3190,SRT3190,0.5,mM,17,4
HF007,SP20305,D18,VM01_F2,VM01_F2,10.0,ug_ml,18,4
HF007,SP20305,D19,Diclofenac_Potassium,Diclofenac_Potassium,0.5,mM,19,4
HF007,SP20305,D20,RP01_F2,RP01_F2,10.0,ug_ml,20,4
HF007,SP20305,D22,QA01_F2,QA01_F2,10.0,ug_ml,22,4
HF007,SP20305,D23,LPS_D23,LPS_D23,,,23,4
HF007,SP20305,D24,LPS_D24,LPS_D24,,,24,4
HF007,SP20305,E03,ibrutinib,ibrutinib,0.25,mM,3,5
HF007,SP20305,E04,IMD-0354,IMD-0354,0.25,mM,4,5
HF007,SP20305,E05,CNX-744,CNX-744,0.25,mM,5,5
HF007,SP20305,E06,IKK-16,IKK-16,0.25,mM,6,5
HF007,SP20305,E07,CGI1746,CGI1746,0.25,mM,7,5
HF007,SP20305,E08,JSH-23,JSH-23,0.25,mM,8,5
HF007,SP20305,E09,AVL292,AVL292,0.25,mM,9,5
HF007,SP20305,E10,SC75741,SC75741,0.25,mM,10,5
HF007,SP20305,E11,nimesulide,nimesulide,0.25,mM,11,5
HF007,SP20305,E12,JSH-23,JSH-23,0.25,mM,12,5
HF007,SP20305,E13,diclofenac,diclofenac,0.25,mM,13,5
HF007,SP20305,E14,QNZ-10,QNZ-10,0.25,mM,14,5
HF007,SP20305,E15,triflusal,triflusal,0.25,mM,15,5
HF007,SP20305,E16,Toll-like_receptor_modulator,Toll-like_receptor_modulator,0.25,mM,16,5
HF007,SP20305,E17,phenacetin,phenacetin,0.25,mM,17,5
HF007,SP20305,E18,Gardiquimod_trifluoroacetate,Gardiquimod_trifluoroacetate,0.25,mM,18,5
HF007,SP20305,E19,antipyrine,antipyrine,0.25,mM,19,5
HF007,SP20305,E20,Resiquimod,Resiquimod,0.25,mM,20,5
HF007,SP20305,E21,BMS-345541,BMS-345541,0.25,mM,21,5
HF007,SP20305,E22,1400W,1400W,0.25,mM,22,5
HF007,SP20305,E23,LPS_E23,LPS_E23,,,23,5
HF007,SP20305,E24,LPS_E24,LPS_E24,,,24,5
HF007,SP20305,F03,L-Name,L-Name,0.25,mM,3,6
HF007,SP20305,F04,JN01_F3,JN01_F3,100.0,ug_ml,4,6
HF007,SP20305,F05,Agmatine,Agmatine,0.25,mM,5,6
HF007,SP20305,F06,JN02_F3,JN02_F3,100.0,ug_ml,6,6
HF007,SP20305,F07,L-NIL,L-NIL,0.25,mM,7,6
HF007,SP20305,F08,VM01_F3,VM01_F3,100.0,ug_ml,8,6
HF007,SP20305,F09,Diacerin,Diacerin,0.25,mM,9,6
HF007,SP20305,F10,RP01_F3,RP01_F3,100.0,ug_ml,10,6
HF007,SP20305,F11,Suplatast_(tosilate),Suplatast_tosilate,0.25,mM,11,6
HF007,SP20305,F12,QA01_F3,QA01_F3,100.0,ug_ml,12,6
HF007,SP20305,F13,Reparixin_(L-lysine_salt),Reparixin_L-lysinesalt,0.25,mM,13,6
HF007,SP20305,F14,JN01_F3,JN01_F3,10.0,ug_ml,14,6
HF007,SP20305,F15,Plerixafor,Plerixafor,0.25,mM,15,6
HF007,SP20305,F16,JN02_F3,JN02_F3,10.0,ug_ml,16,6
HF007,SP20305,F17,SRT3190,SRT3190,0.25,mM,17,6
HF007,SP20305,F18,VM01_F3,VM01_F3,10.0,ug_ml,18,6
HF007,SP20305,F19,Diclofenac_Potassium,Diclofenac_Potassium,0.25,mM,19,6
HF007,SP20305,F20,RP01_F3,RP01_F3,10.0,ug_ml,20,6
HF007,SP20305,F22,QA01_F3,QA01_F3,10.0,ug_ml,22,6
HF007,SP20305,F23,LPS_F23,LPS_F23,,,23,6
HF007,SP20305,F24,LPS_F24,LPS_F24,,,24,6
HF007,SP20305,G03,ibrutinib,ibrutinib,0.125,mM,3,7
HF007,SP20305,G04,IMD-0354,IMD-0354,0.125,mM,4,7
HF007,SP20305,G05,CNX-744,CNX-744,0.125,mM,5,7
HF007,SP20305,G06,IKK-16,IKK-16,0.125,mM,6,7
HF007,SP20305,G07,CGI1746,CGI1746,0.125,mM,7,7
HF007,SP20305,G08,JSH-23,JSH-23,0.125,mM,8,7
HF007,SP20305,G09,AVL292,AVL292,0.125,mM,9,7
HF007,SP20305,G10,SC75741,SC75741,0.125,mM,10,7
HF007,SP20305,G11,nimesulide,nimesulide,0.125,mM,11,7
HF007,SP20305,G12,JSH-23,JSH-23,0.125,mM,12,7
HF007,SP20305,G13,diclofenac,diclofenac,0.125,mM,13,7
HF007,SP20305,G14,QNZ-10,QNZ-10,0.125,mM,14,7
HF007,SP20305,G15,triflusal,triflusal,0.125,mM,15,7
HF007,SP20305,G16,Toll-like_receptor_modulator,Toll-like_receptor_modulator,0.125,mM,16,7
HF007,SP20305,G17,phenacetin,phenacetin,0.125,mM,17,7
HF007,SP20305,G18,Gardiquimod_trifluoroacetate,Gardiquimod_trifluoroacetate,0.125,mM,18,7
HF007,SP20305,G19,antipyrine,antipyrine,0.125,mM,19,7
HF007,SP20305,G20,Resiquimod,Resiquimod,0.125,mM,20,7
HF007,SP20305,G21,BMS-345541,BMS-345541,0.125,mM,21,7
HF007,SP20305,G22,1400W,1400W,0.125,mM,22,7
HF007,SP20305,G23,LPS_G23,LPS_G23,,,23,7
HF007,SP20305,G24,LPS_G24,LPS_G24,,,24,7
HF007,SP20305,H03,L-Name,L-Name,0.125,mM,3,8
HF007,SP20305,H04,JN01_F4,JN01_F4,100.0,ug_ml,4,8
HF007,SP20305,H05,Agmatine,Agmatine,0.125,mM,5,8
HF007,SP20305,H06,JN02_F4,JN02_F4,100.0,ug_ml,6,8
HF007,SP20305,H07,L-NIL,L-NIL,0.125,mM,7,8
HF007,SP20305,H08,VM01_F4,VM01_F4,100.0,ug_ml,8,8
HF007,SP20305,H09,Diacerin,Diacerin,0.125,mM,9,8
HF007,SP20305,H10,RP01_F4,RP01_F4,100.0,ug_ml,10,8
HF007,SP20305,H11,Suplatast_(tosilate),Suplatast_tosilate,0.125,mM,11,8
HF007,SP20305,H12,QA01_F4,QA01_F4,100.0,ug_ml,12,8
HF007,SP20305,H13,Reparixin_(L-lysine_salt),Reparixin_L-lysinesalt,0.125,mM,13,8
HF007,SP20305,H14,JN01_F4,JN01_F4,10.0,ug_ml,14,8
HF007,SP20305,H15,Plerixafor,Plerixafor,0.125,mM,15,8
HF007,SP20305,H16,JN02_F4,JN02_F4,10.0,ug_ml,16,8
HF007,SP20305,H17,SRT3190,SRT3190,0.125,mM,17,8
HF007,SP20305,H18,VM01_F4,VM01_F4,10.0,ug_ml,18,8
HF007,SP20305,H19,Diclofenac_Potassium,Diclofenac_Potassium,0.125,mM,19,8
HF007,SP20305,H20,RP01_F4,RP01_F4,10.0,ug_ml,20,8
HF007,SP20305,H22,QA01_F4,QA01_F4,10.0,ug_ml,22,8
HF007,SP20305,H23,LPS_H23,LPS_H23,,,23,8
HF007,SP20305,H24,LPS_H24,LPS_H24,,,24,8
HF007,SP20305,I03,ibrutinib,ibrutinib,0.0625,mM,3,9
HF007,SP20305,I04,IMD-0354,IMD-0354,0.0625,mM,4,9
HF007,SP20305,I05,CNX-744,CNX-744,0.0625,mM,5,9
HF007,SP20305,I06,IKK-16,IKK-16,0.0625,mM,6,9
HF007,SP20305,I07,CGI1746,CGI1746,0.0625,mM,7,9
HF007,SP20305,I08,JSH-23,JSH-23,0.0625,mM,8,9
HF007,SP20305,I09,AVL292,AVL292,0.0625,mM,9,9
HF007,SP20305,I10,SC75741,SC75741,0.0625,mM,10,9
HF007,SP20305,I11,nimesulide,nimesulide,0.0625,mM,11,9
HF007,SP20305,I12,JSH-23,JSH-23,0.0625,mM,12,9
HF007,SP20305,I13,diclofenac,diclofenac,0.0625,mM,13,9
HF007,SP20305,I14,QNZ-10,QNZ-10,0.0625,mM,14,9
HF007,SP20305,I15,triflusal,triflusal,0.0625,mM,15,9
HF007,SP20305,I16,Toll-like_receptor_modulator,Toll-like_receptor_modulator,0.0625,mM,16,9
HF007,SP20305,I17,phenacetin,phenacetin,0.0625,mM,17,9
HF007,SP20305,I18,Gardiquimod_trifluoroacetate,Gardiquimod_trifluoroacetate,0.0625,mM,18,9
HF007,SP20305,I19,antipyrine,antipyrine,0.0625,mM,19,9
HF007,SP20305,I20,Resiquimod,Resiquimod,0.0625,mM,20,9
HF007,SP20305,I21,BMS-345541,BMS-345541,0.0625,mM,21,9
HF007,SP20305,I22,1400W,1400W,0.0625,mM,22,9
HF007,SP20305,I23,LPS_I23,LPS_I23,,,23,9
HF007,SP20305,I24,LPS_I24,LPS_I24,,,24,9
HF007,SP20305,J03,L-Name,L-Name,0.0625,mM,3,10
HF007,SP20305,J04,JN01_F5,JN01_F5,100.0,ug_ml,4,10
HF007,SP20305,J05,Agmatine,Agmatine,0.0625,mM,5,10
HF007,SP20305,J06,JN02_F5,JN02_F5,100.0,ug_ml,6,10
HF007,SP20305,J07,L-NIL,L-NIL,0.0625,mM,7,10
HF007,SP20305,J08,VM01_F5,VM01_F5,100.0,ug_ml,8,10
HF007,SP20305,J09,Diacerin,Diacerin,0.0625,mM,9,10
HF007,SP20305,J10,RP01_F5,RP01_F5,100.0,ug_ml,10,10
HF007,SP20305,J11,Suplatast_(tosilate),Suplatast_tosilate,0.0625,mM,11,10
HF007,SP20305,J12,QA01_F5,QA01_F5,100.0,ug_ml,12,10
HF007,SP20305,J13,Reparixin_(L-lysine_salt),Reparixin_L-lysinesalt,0.0625,mM,13,10
HF007,SP20305,J14,JN01_F5,JN01_F5,10.0,ug_ml,14,10
HF007,SP20305,J15,Plerixafor,Plerixafor,0.0625,mM,15,10
HF007,SP20305,J16,JN02_F5,JN02_F5,10.0,ug_ml,16,10
HF007,SP20305,J17,SRT3190,SRT3190,0.0625,mM,17,10
HF007,SP20305,J18,VM01_F5,VM01_F5,10.0,ug_ml,18,10
HF007,SP20305,J19,Diclofenac_Potassium,Diclofenac_Potassium,0.0625,mM,19,10
HF007,SP20305,J20,RP01_F5,RP01_F5,10.0,ug_ml,20,10
HF007,SP20305,J22,QA01_F5,QA01_F5,10.0,ug_ml,22,10
HF007,SP20305,J23,LPS_J23,LPS_J23,,,23,10
HF007,SP20305,J24,LPS_J24,LPS_J24,,,24,10
HF007,SP20305,K03,ibrutinib,ibrutinib,0.03125,mM,3,11
HF007,SP20305,K04,IMD-0354,IMD-0354,0.03125,mM,4,11
HF007,SP20305,K05,CNX-744,CNX-744,0.03125,mM,5,11
HF007,SP20305,K06,IKK-16,IKK-16,0.03125,mM,6,11
HF007,SP20305,K07,CGI1746,CGI1746,0.03125,mM,7,11
HF007,SP20305,K08,JSH-23,JSH-23,0.03125,mM,8,11
HF007,SP20305,K09,AVL292,AVL292,0.03125,mM,9,11
HF007,SP20305,K10,SC75741,SC75741,0.03125,mM,10,11
HF007,SP20305,K11,nimesulide,nimesulide,0.03125,mM,11,11
HF007,SP20305,K12,JSH-23,JSH-23,0.03125,mM,12,11
HF007,SP20305,K13,diclofenac,diclofenac,0.03125,mM,13,11
HF007,SP20305,K14,QNZ-10,QNZ-10,0.03125,mM,14,11
HF007,SP20305,K15,triflusal,triflusal,0.03125,mM,15,11
HF007,SP20305,K16,Toll-like_receptor_modulator,Toll-like_receptor_modulator,0.03125,mM,16,11
HF007,SP20305,K17,phenacetin,phenacetin,0.03125,mM,17,11
HF007,SP20305,K18,Gardiquimod_trifluoroacetate,Gardiquimod_trifluoroacetate,0.03125,mM,18,11
HF007,SP20305,K19,antipyrine,antipyrine,0.03125,mM,19,11
HF007,SP20305,K20,Resiquimod,Resiquimod,0.03125,mM,20,11
HF007,SP20305,K21,BMS-345541,BMS-345541,0.03125,mM,21,11
HF007,SP20305,K22,1400W,1400W,0.03125,mM,22,11
HF007,SP20305,K23,LPS_K23,LPS_K23,,,23,11
HF007,SP20305,K24,LPS_K24,LPS_K24,,,24,11
HF007,SP20305,L03,L-Name,L-Name,0.03125,mM,3,12
HF007,SP20305,L04,JN01_F6,JN01_F6,100.0,ug_ml,4,12
HF007,SP20305,L05,Agmatine,Agmatine,0.03125,mM,5,12
HF007,SP20305,L06,JN02_F6,JN02_F6,100.0,ug_ml,6,12
HF007,SP20305,L07,L-NIL,L-NIL,0.03125,mM,7,12
HF007,SP20305,L08,VM01_F6,VM01_F6,100.0,ug_ml,8,12
HF007,SP20305,L09,Diacerin,Diacerin,0.03125,mM,9,12
HF007,SP20305,L10,RP01_F6,RP01_F6,100.0,ug_ml,10,12
HF007,SP20305,L11,Suplatast_(tosilate),Suplatast-tosilate,0.03125,mM,11,12
HF007,SP20305,L12,QA01_F6,QA01_F6,100.0,ug_ml,12,12
HF007,SP20305,L13,Reparixin_(L-lysine_salt),Reparixin_L-lysinesalt,0.03125,mM,13,12
HF007,SP20305,L14,JN01_F6,JN01_F6,10.0,ug_ml,14,12
HF007,SP20305,L15,Plerixafor,Plerixafor,0.03125,mM,15,12
HF007,SP20305,L16,JN02_F6,JN02_F6,10.0,ug_ml,16,12
HF007,SP20305,L17,SRT3190,SRT3190,0.03125,mM,17,12
HF007,SP20305,L18,VM01_F6,VM01_F6,10.0,ug_ml,18,12
HF007,SP20305,L19,Diclofenac_Potassium,Diclofenac_Potassium,0.03125,mM,19,12
HF007,SP20305,L20,RP01_F6,RP01_F6,10.0,ug_ml,20,12
HF007,SP20305,L22,QA01_F6,QA01_F6,10.0,ug_ml,22,12
HF007,SP20305,L23,LPS_L23,LPS_L23,,,23,12
HF007,SP20305,L24,LPS_L24,LPS_L24,,,24,12
HF007,SP20305,M03,ibrutinib,ibrutinib,0.015625,mM,3,13
HF007,SP20305,M04,IMD-0354,IMD-0354,0.015625,mM,4,13
HF007,SP20305,M05,CNX-744,CNX-744,0.015625,mM,5,13
HF007,SP20305,M06,IKK-16,IKK-16,0.015625,mM,6,13
HF007,SP20305,M07,CGI1746,CGI1746,0.015625,mM,7,13
HF007,SP20305,M08,JSH-23,JSH-23,0.015625,mM,8,13
HF007,SP20305,M09,AVL292,AVL292,0.015625,mM,9,13
HF007,SP20305,M10,SC75741,SC75741,0.015625,mM,10,13
HF007,SP20305,M11,nimesulide,nimesulide,0.015625,mM,11,13
HF007,SP20305,M12,JSH-23,JSH-23,0.015625,mM,12,13
HF007,SP20305,M13,diclofenac,diclofenac,0.015625,mM,13,13
HF007,SP20305,M14,QNZ-10,QNZ-10,0.015625,mM,14,13
HF007,SP20305,M15,triflusal,triflusal,0.015625,mM,15,13
HF007,SP20305,M16,Toll-like_receptor_modulator,Toll-like_receptor_modulator,0.015625,mM,16,13
HF007,SP20305,M17,phenacetin,phenacetin,0.015625,mM,17,13
HF007,SP20305,M18,Gardiquimod_trifluoroacetate,Gardiquimod_trifluoroacetate,0.015625,mM,18,13
HF007,SP20305,M19,antipyrine,antipyrine,0.015625,mM,19,13
HF007,SP20305,M20,Resiquimod,Resiquimod,0.015625,mM,20,13
HF007,SP20305,M21,BMS-345541,BMS-345541,0.015625,mM,21,13
HF007,SP20305,M22,1400W,1400W,0.015625,mM,22,13
HF007,SP20305,M23,LPS_M23,LPS_M23,,,23,13
HF007,SP20305,M24,LPS_M24,LPS_M24,,,24,13
HF007,SP20305,N03,L-Name,L-Name,0.015625,mM,3,14
HF007,SP20305,N04,SNC024-14-3,SNC024-14-3,10.0,mM,4,14
HF007,SP20305,N05,Agmatine,Agmatine,0.015625,mM,5,14
HF007,SP20305,N06,RLUS-2088-D2,RLUS-2088-D2,10.0,mM,6,14
HF007,SP20305,N07,L-NIL,L-NIL,0.015625,mM,7,14
HF007,SP20305,N08,Loesgen_cmpd-Mensacarcin,Loesgen_cmpd-Mensacarcin,10.0,mM,8,14
HF007,SP20305,N09,Diacerin,Diacerin,0.015625,mM,9,14
HF007,SP20305,N10,SNC024-14-3-1,SNC024-14-3-1,100.0,ug_ml,10,14
HF007,SP20305,N11,Suplatast_(tosilate),Suplatast_tosilate,0.015625,mM,11,14
HF007,SP20305,N12,bastyr-oplopanax,bastyr-oplopanax,10.0,mg_ml,12,14
HF007,SP20305,N13,Reparixin_(L-lysine_salt),Reparixin-L-lysinesalt,0.015625,mM,13,14
HF007,SP20305,N14,RLUS-2088-C2,RLUS-2088-C2,10.0,mM,14,14
HF007,SP20305,N15,Plerixafor,Plerixafor,0.015625,mM,15,14
HF007,SP20305,N16,RLUS-2143D,SW218852-1,10.0,mM,16,14
HF007,SP20305,N17,SRT3190,SRT3190,0.015625,mM,17,14
HF007,SP20305,N18,RLUS-2145D,SW218864-1,10.0,mM,18,14
HF007,SP20305,N19,Diclofenac_Potassium,Diclofenac_Potassium,0.015625,mM,19,14
HF007,SP20305,N20,RLUS-2169E,RLUS-2169E,10.0,mM,20,14
HF007,SP20305,N22,RLUS-2078D,RLUS-2078D,10.0,mM,22,14
HF007,SP20305,N23,LPS_N23,LPS_N23,,,23,14
HF007,SP20305,N24,LPS_N24,LPS_N24,,,24,14
HF007,SP20305,O03,ibrutinib,ibrutinib,0.0078125,mM,3,15
HF007,SP20305,O04,IMD-0354,IMD-0354,0.0078125,mM,4,15
HF007,SP20305,O05,CNX-744,CNX-744,0.0078125,mM,5,15
HF007,SP20305,O06,IKK-16,IKK-16,0.0078125,mM,6,15
HF007,SP20305,O07,CGI1746,CGI1746,0.0078125,mM,7,15
HF007,SP20305,O08,JSH-23,JSH-23,0.0078125,mM,8,15
HF007,SP20305,O09,AVL292,AVL292,0.0078125,mM,9,15
HF007,SP20305,O10,SC75741,SC75741,0.0078125,mM,10,15
HF007,SP20305,O11,nimesulide,nimesulide,0.0078125,mM,11,15
HF007,SP20305,O12,JSH-23,JSH-23,0.0078125,mM,12,15
HF007,SP20305,O13,diclofenac,diclofenac,0.0078125,mM,13,15
HF007,SP20305,O14,QNZ-10,QNZ-10,0.0078125,mM,14,15
HF007,SP20305,O15,triflusal,triflusal,0.0078125,mM,15,15
HF007,SP20305,O16,Toll-like_receptor_modulator,Toll-like_receptor_modulator,0.0078125,mM,16,15
HF007,SP20305,O17,phenacetin,phenacetin,0.0078125,mM,17,15
HF007,SP20305,O18,Gardiquimod_trifluoroacetate,Gardiquimod_trifluoroacetate,0.0078125,mM,18,15
HF007,SP20305,O19,antipyrine,antipyrine,0.0078125,mM,19,15
HF007,SP20305,O20,Resiquimod,Resiquimod,0.0078125,mM,20,15
HF007,SP20305,O21,BMS-345541,BMS-345541,0.0078125,mM,21,15
HF007,SP20305,O22,1400W,1400W,0.0078125,mM,22,15
HF007,SP20305,O23,LPS_O23,LPS_O23,,,23,15
HF007,SP20305,O24,LPS_O24,LPS_O24,,,24,15
HF007,SP20305,P03,L-Name,L-Name,0.0078125,mM,3,16
HF007,SP20305,P04,SNC024-14-3,SNC024-14-3,10.0,mM,4,16
HF007,SP20305,P05,Agmatine,Agmatine,0.0078125,mM,5,16
HF007,SP20305,P06,RLUS-2092D,SW218780-1,10.0,mM,6,16
HF007,SP20305,P07,L-NIL,L-NIL,0.0078125,mM,7,16
HF007,SP20305,P08,Loesgen_cmpd-Mensacarcin,Loesgen_cmpd-Mensacarcin,10.0,mM,8,16
HF007,SP20305,P09,Diacerin,Diacerin,0.0078125,mM,9,16
HF007,SP20305,P10,SNC024-14-3-2,SNC024-14-3-2,100.0,ug_ml,10,16
HF007,SP20305,P11,Suplatast_(tosilate),Suplatast_tosilate,0.0078125,mM,11,16
HF007,SP20305,P12,bastyr-oplopanax,bastyr-oplopanax,10.0,mg_ml,12,16
HF007,SP20305,P13,Reparixin_(L-lysine_salt),Reparixin_L-lysinesalt,0.0078125,mM,13,16
HF007,SP20305,P14,RLUS-2088-C2,RLUS-2088-C2,10.0,mM,14,16
HF007,SP20305,P15,Plerixafor,Plerixafor,0.0078125,mM,15,16
HF007,SP20305,P16,RLUS-2144D,SW218858-1,10.0,mM,16,16
HF007,SP20305,P17,SRT3190,SRT3190,0.0078125,mM,17,16
HF007,SP20305,P18,RLUS-2169C,SW218929-1,10.0,mM,18,16
HF007,SP20305,P19,Diclofenac_Potassium,Diclofenac_Potassium,0.0078125,mM,19,16
HF007,SP20305,P20,RLUS-2078C,SW218699-1,10.0,mM,20,16
HF007,SP20305,P22,RLUS-2079D,SW218706-1,10.0,mM,22,16
HF007,SP20305,P23,LPS_P23,LPS_P23,,,23,16
HF007,SP20305,P24,LPS_P24,LPS_P24,,,24,16
